0--3,0--21,0--27,0--28,1--2,1--6,1--10,1--27,2--7,2--10,2--20,3--15,3--19,3--21,4--5,4--8,4--23,4--24,5--16,5--23,5--27,6--21,6--24,6--28,7--18,7--19,7--23,8--24,8--26,8--29,9--11,9--13,9--18,9--22,10--25,10--29,11--16,11--17,11--19,12--13,12--14,12--23,12--27,13--20,13--28,14--15,14--18,14--24,15--16,15--17,16--29,17--21,17--25,18--25,19--22,20--25,20--26,22--26,22--28,26--29
0--11,0--22,0--23,0--26,1--3,1--6,1--20,1--25,2--8,2--13,2--14,2--22,3--13,3--15,3--27,4--5,4--23,4--27,4--29,5--11,5--15,5--29,6--16,6--20,6--23,7--14,7--20,7--22,7--26,8--12,8--22,8--24,9--12,9--18,9--19,9--27,10--11,10--19,10--21,10--25,11--17,12--14,12--17,13--18,13--26,14--17,15--16,15--17,16--21,16--28,18--19,18--23,19--24,20--29,21--25,21--28,24--26,24--28,25--27,28--29
0--2,0--14,0--19,0--28,1--3,1--8,1--10,1--23,2--9,2--23,2--27,3--15,3--19,3--23,4--14,4--20,4--21,4--29,5--7,5--9,5--10,5--12,6--12,6--18,6--22,6--27,7--11,7--13,7--22,8--17,8--24,8--29,9--21,9--29,10--17,10--24,11--15,11--26,11--28,12--15,12--27,13--14,13--21,13--25,14--17,15--16,16--20,16--21,16--24,17--26,18--24,18--25,18--26,19--22,19--27,20--25,20--26,22--25,23--28,28--29
0--2,0--10,0--12,0--24,1--6,1--14,1--21,1--26,2--16,2--20,2--29,3--10,3--13,3--15,3--22,4--5,4--18,4--24,4--27,5--9,5--15,5--20,6--8,6--11,6--23,7--12,7--22,7--25,7--27,8--19,8--27,8--29,9--13,9--17,9--28,10--25,10--29,11--16,11--23,11--24,12--21,12--22,13--15,13--22,14--17,14--18,14--19,15--29,16--21,16--28,17--18,17--23,18--20,19--24,19--28,20--26,21--23,25--26,25--28,26--27
0--10,0--13,0--17,0--25,1--2,1--11,1--14,1--27,2--15,2--20,2--29,3--15,3--23,3--27,3--28,4--6,4--14,4--16,4--25,5--7,5--19,5--23,5--26,6--8,6--14,6--29,7--9,7--12,7--21,8--12,8--21,8--22,9--22,9--25,9--29,10--18,10--24,10--26,11--16,11--17,11--27,12--24,12--26,13--20,13--24,13--26,14--15,15--20,16--23,16--28,17--18,17--20,18--19,18--25,19--23,19--27,21--22,21--28,22--28,24--29
0--6,0--8,0--25,0--29,1--5,1--14,1--18,1--22,2--7,2--17,2--18,2--24,3--5,3--6,3--21,3--26,4--9,4--12,4--19,4--28,5--11,5--14,6--9,6--20,7--8,7--26,7--29,8--12,8--14,9--16,9--20,10--16,10--23,10--24,10--28,11--12,11--21,11--27,12--18,13--15,13--17,13--23,13--27,14--22,15--16,15--19,15--21,16--26,17--22,17--28,18--19,19--25,20--23,20--24,21--25,22--28,23--27,24--29,25--29,26--27
0--2,0--3,0--18,0--26,1--7,1--12,1--20,1--27,2--5,2--9,2--17,3--7,3--11,3--21,4--11,4--13,4--15,4--25,5--7,5--17,5--18,6--16,6--18,6--19,6--29,7--28,8--16,8--19,8--27,8--29,9--11,9--14,9--15,10--12,10--15,10--16,10--22,11--19,12--13,12--19,13--15,13--23,14--23,14--25,14--29,16--22,17--20,17--27,18--27,20--22,20--24,21--24,21--25,21--26,22--28,23--24,23--29,24--26,25--28,26--28
0--5,0--12,0--13,0--15,1--3,1--11,1--19,1--24,2--3,2--14,2--20,2--28,3--21,3--25,4--6,4--12,4--20,4--22,5--7,5--8,5--9,6--14,6--22,6--29,7--14,7--15,7--23,8--13,8--26,8--27,9--17,9--26,9--29,10--17,10--19,10--27,10--29,11--13,11--27,11--29,12--16,12--25,13--27,14--16,15--18,15--23,16--21,16--24,17--18,17--25,18--23,18--26,19--21,19--25,20--22,20--28,21--23,22--28,24--26,24--28
0--1,0--14,0--21,0--27,1--6,1--25,1--27,2--14,2--16,2--26,2--27,3--10,3--18,3--19,3--28,4--5,4--7,4--19,4--20,5--12,5--20,5--25,6--8,6--9,6--24,7--8,7--18,7--25,8--22,8--24,9--14,9--17,9--21,10--12,10--20,10--22,11--17,11--19,11--21,11--23,12--20,12--26,13--18,13--23,13--26,13--28,14--18,15--16,15--22,15--26,15--29,16--28,16--29,17--21,17--27,19--23,22--28,23--29,24--25,24--29
0--1,0--4,0--12,0--14,1--14,1--16,1--20,2--6,2--8,2--12,2--28,3--4,3--17,3--21,3--27,4--25,4--27,5--14,5--15,5--18,5--26,6--10,6--19,6--29,7--16,7--20,7--21,7--29,8--9,8--12,8--20,9--23,9--24,9--26,10--11,10--23,10--29,11--17,11--23,11--25,12--25,13--14,13--15,13--18,13--19,15--17,15--24,16--17,16--25,18--20,18--27,19--26,19--28,21--24,21--28,22--23,22--24,22--26,22--29,27--28
0--4,0--7,0--11,0--27,1--13,1--15,1--25,1--28,2--7,2--8,2--12,2--16,3--12,3--14,3--22,3--27,4--11,4--16,4--17,5--15,5--18,5--20,5--24,6--9,6--12,6--15,6--29,7--10,7--16,8--9,8--11,8--21,9--10,9--29,10--24,10--25,11--19,12--22,13--19,13--20,13--21,14--18,14--21,14--28,15--28,16--26,17--19,17--23,17--25,18--19,18--23,20--22,20--26,21--23,22--23,24--27,24--28,25--26,26--29,27--29
0--7,0--20,0--21,0--29,1--10,1--18,1--19,1--23,2--8,2--17,2--24,2--26,3--5,3--11,3--12,3--21,4--15,4--16,4--17,4--20,5--6,5--12,5--14,6--16,6--22,6--25,7--11,7--14,7--28,8--10,8--11,8--12,9--10,9--13,9--27,9--29,10--27,11--28,12--29,13--23,13--24,13--25,14--15,14--16,15--22,15--26,16--24,17--20,17--23,18--19,18--23,18--28,19--20,19--22,21--27,21--29,22--28,24--26,25--26,25--27
0--2,0--9,0--11,0--15,1--6,1--26,1--28,1--29,2--6,2--8,2--23,3--7,3--10,3--22,3--29,4--13,4--14,4--16,4--20,5--6,5--9,5--12,5--16,6--25,7--12,7--16,7--24,8--11,8--15,8--18,9--10,9--27,10--11,10--29,11--25,12--23,12--29,13--17,13--20,13--26,14--18,14--22,14--24,15--19,15--21,16--18,17--18,17--24,17--28,19--21,19--25,19--27,20--25,20--27,21--23,21--28,22--23,22--26,24--28,26--27
0--7,0--17,0--19,0--23,1--11,1--12,1--13,1--25,2--8,2--21,2--25,2--27,3--5,3--9,3--13,3--22,4--12,4--22,4--26,4--28,5--10,5--20,5--22,6--7,6--11,6--16,6--28,7--9,7--18,8--17,8--20,8--26,9--25,9--27,10--24,10--26,10--29,11--20,11--28,12--19,12--24,13--25,13--26,14--17,14--21,14--27,14--28,15--18,15--22,15--27,15--29,16--19,16--20,16--29,17--24,18--21,18--23,19--23,21--29,23--24
0--2,0--4,0--12,0--28,1--2,1--13,1--26,1--29,2--25,2--27,3--4,3--15,3--21,3--27,4--17,4--19,5--10,5--22,5--26,5--29,6--11,6--12,6--13,6--23,7--9,7--14,7--27,7--29,8--11,8--15,8--18,8--20,9--12,9--17,9--19,10--13,10--18,10--27,11--16,11--28,12--25,13--25,14--15,14--17,14--24,15--24,16--20,16--22,16--26,17--23,18--21,18--29,19--20,19--22,20--25,21--22,21--24,23--24,23--28,26--28
0--14,0--16,0--17,0--25,1--2,1--7,1--16,1--22,2--8,2--26,2--28,3--6,3--11,3--24,3--29,4--15,4--17,4--22,4--23,5--6,5--9,5--25,5--29,6--10,6--15,7--14,7--15,7--26,8--15,8--20,8--21,9--10,9--16,9--19,10--17,10--24,11--19,11--21,11--29,12--17,12--20,12--22,12--26,13--20,13--23,13--27,13--28,14--18,14--24,16--24,18--21,18--23,18--28,19--25,19--27,20--25,21--29,22--27,23--26,27--28
0--1,0--7,0--10,0--29,1--11,1--19,1--21,2--8,2--24,2--25,2--26,3--4,3--7,3--13,3--28,4--7,4--12,4--23,5--9,5--17,5--20,5--21,6--10,6--16,6--22,6--25,7--13,8--22,8--23,8--27,9--11,9--16,9--26,10--25,10--26,11--12,11--29,12--15,12--28,13--23,13--29,14--16,14--18,14--21,14--25,15--17,15--24,15--27,16--29,17--20,17--22,18--19,18--24,18--26,19--22,19--24,20--23,20--28,21--27,27--28
0--8,0--11,0--19,0--27,1--6,1--18,1--20,1--29,2--13,2--16,2--21,2--23,3--8,3--17,3--21,3--25,4--9,4--12,4--26,4--29,5--14,5--16,5--27,5--29,6--13,6--18,6--24,7--8,7--18,7--25,7--28,8--17,9--12,9--13,9--24,10--12,10--21,10--25,10--28,11--18,11--24,11--26,12--27,13--28,14--22,14--23,14--28,15--17,15--20,15--22,15--23,16--26,16--27,17--20,19--22,19--23,19--26,20--24,21--29,22--25
0--6,0--12,0--16,0--24,1--4,1--10,1--11,1--16,2--4,2--5,2--11,2--18,3--7,3--13,3--22,3--24,4--19,4--21,5--17,5--18,5--20,6--13,6--26,6--29,7--14,7--22,7--23,8--9,8--20,8--25,8--29,9--11,9--19,9--22,10--18,10--23,10--25,11--27,12--14,12--15,12--23,13--16,13--28,14--27,14--29,15--24,15--26,15--27,16--22,17--20,17--25,17--28,18--26,19--21,19--24,20--23,21--28,21--29,25--26,27--28
0--6,0--21,0--25,0--29,1--2,1--20,1--22,1--26,2--11,2--13,2--26,3--10,3--23,3--26,3--29,4--11,4--12,4--13,4--17,5--7,5--8,5--16,5--20,6--11,6--18,6--29,7--12,7--18,7--27,8--11,8--18,8--21,9--19,9--20,9--24,9--25,10--24,10--27,10--28,12--15,12--24,13--14,13--16,14--15,14--16,14--20,15--17,15--28,16--17,17--18,19--23,19--24,19--29,21--22,21--23,22--27,22--28,23--25,25--28,26--27
0--3,0--5,0--9,0--20,1--13,1--15,1--19,1--23,2--10,2--16,2--19,2--29,3--8,3--16,3--22,4--13,4--17,4--21,4--22,5--12,5--14,5--20,6--8,6--11,6--12,6--14,7--14,7--15,7--24,7--29,8--13,8--16,9--14,9--24,9--25,10--12,10--15,10--25,11--13,11--15,11--24,12--24,16--22,17--18,17--22,17--27,18--19,18--26,18--28,19--20,20--25,21--23,21--26,21--28,23--27,23--29,25--26,26--27,27--28,28--29
0--13,0--15,0--16,0--24,1--9,1--14,1--19,1--26,2--5,2--10,2--15,2--18,3--7,3--8,3--13,3--22,4--5,4--7,4--9,4--11,5--8,5--23,6--18,6--21,6--23,6--28,7--21,7--28,8--13,8--20,9--11,9--18,10--23,10--25,10--26,11--14,11--22,12--16,12--17,12--22,12--26,13--14,14--29,15--27,15--28,16--18,16--20,17--20,17--21,17--25,19--23,19--27,19--29,20--29,21--25,22--27,24--25,24--26,24--29,27--28
0--12,0--19,0--23,0--29,1--2,1--8,1--20,1--24,2--7,2--11,2--26,3--4,3--18,3--23,3--26,4--14,4--18,4--24,5--20,5--21,5--22,5--23,6--9,6--10,6--13,6--24,7--11,7--12,7--13,8--14,8--21,8--25,9--10,9--12,9--25,10--18,10--29,11--13,11--28,12--29,13--19,14--22,14--25,15--17,15--22,15--27,15--28,16--20,16--23,16--24,16--27,17--22,17--27,17--28,18--27,19--21,19--26,20--28,21--29,25--26
0--4,0--5,0--20,0--27,1--3,1--10,1--23,1--25,2--4,2--6,2--10,2--11,3--10,3--12,3--18,4--5,4--20,5--9,5--13,6--8,6--18,6--28,7--9,7--13,7--17,7--28,8--22,8--26,8--28,9--15,9--17,10--25,11--16,11--19,11--20,12--18,12--21,12--24,13--21,13--22,14--16,14--23,14--24,14--29,15--24,15--27,15--29,16--22,16--23,17--19,17--21,18--27,19--25,19--29,20--22,21--27,23--26,24--29,25--26,26--28
0--8,0--16,0--23,0--27,1--6,1--9,1--10,1--26,2--8,2--9,2--17,2--18,3--4,3--6,3--14,3--26,4--22,4--23,4--24,5--11,5--19,5--24,5--29,6--7,6--9,7--12,7--13,7--16,8--20,8--21,9--17,10--19,10--21,10--23,11--12,11--14,11--28,12--19,12--29,13--14,13--25,13--27,14--28,15--16,15--20,15--26,15--28,16--25,17--20,17--27,18--22,18--23,18--29,19--20,21--22,21--29,22--27,24--25,24--28,25--26
0--5,0--6,0--8,0--27,1--11,1--23,1--24,1--27,2--3,2--4,2--23,2--29,3--10,3--15,3--28,4--7,4--9,4--12,5--10,5--25,5--26,6--12,6--17,6--19,7--9,7--22,7--26,8--10,8--12,8--19,9--18,9--22,10--28,11--14,11--17,11--25,12--28,13--16,13--17,13--21,13--23,14--18,14--19,14--24,15--16,15--21,15--23,16--27,16--29,17--20,18--20,18--24,19--25,20--27,20--29,21--22,21--24,22--26,25--29,26--28
0--18,0--23,0--26,0--27,1--3,1--16,1--19,1--21,2--5,2--6,2--8,2--27,3--4,3--6,3--26,4--7,4--22,4--24,5--21,5--24,5--27,6--14,6--17,7--13,7--14,7--28,8--11,8--22,8--29,9--11,9--18,9--24,9--25,10--20,10--21,10--26,10--29,11--17,11--22,12--14,12--20,12--23,12--29,13--15,13--20,13--23,14--21,15--18,15--23,15--28,16--17,16--18,16--19,17--22,19--28,19--29,20--25,24--28,25--26,25--27
0--6,0--17,0--20,0--27,1--3,1--4,1--20,1--26,2--7,2--12,2--14,2--15,3--6,3--19,3--29,4--5,4--16,4--26,5--11,5--27,5--29,6--10,6--11,7--14,7--17,7--27,8--14,8--17,8--24,8--28,9--12,9--19,9--20,9--21,10--15,10--18,10--25,11--19,11--20,12--17,12--18,13--16,13--22,13--25,13--29,14--15,15--22,16--23,16--28,18--25,18--28,19--21,21--24,21--27,22--23,22--26,23--25,23--26,24--28,24--29
0--2,0--12,0--17,0--27,1--6,1--9,1--13,1--24,2--4,2--5,2--23,3--4,3--10,3--12,3--22,4--5,4--8,5--10,5--16,6--11,6--22,6--26,7--8,7--13,7--15,7--20,8--14,8--25,9--13,9--16,9--29,10--15,10--22,11--21,11--23,11--26,12--14,12--19,13--14,14--17,15--18,15--27,16--20,16--28,17--19,17--29,18--23,18--26,18--28,19--24,19--25,20--22,20--29,21--23,21--25,21--27,24--27,24--28,25--29,26--28
0--10,0--14,0--15,0--21,1--2,1--12,1--17,1--20,2--7,2--11,2--17,3--9,3--16,3--18,3--23,4--8,4--12,4--27,4--28,5--15,5--20,5--26,5--27,6--10,6--22,6--23,6--26,7--8,7--11,7--22,8--9,8--29,9--14,9--24,10--19,10--26,11--13,11--23,12--16,12--25,13--15,13--19,13--24,14--16,14--24,15--29,16--18,17--18,17--22,18--27,19--22,19--28,20--26,20--28,21--25,21--27,21--29,23--25,24--28,25--29
0--1,0--4,0--6,0--18,1--9,1--16,1--24,2--5,2--12,2--17,2--26,3--7,3--10,3--11,3--22,4--9,4--16,4--28,5--16,5--21,5--29,6--15,6--16,6--26,7--12,7--17,7--23,8--13,8--18,8--27,8--28,9--11,9--26,10--15,10--20,10--29,11--20,11--25,12--19,12--29,13--24,13--27,13--29,14--17,14--21,14--26,14--27,15--18,15--25,17--20,18--19,19--20,19--25,21--22,21--23,22--23,22--24,23--24,25--28,27--28
0--1,0--10,0--14,0--19,1--5,1--6,1--29,2--7,2--13,2--23,2--27,3--6,3--16,3--22,3--26,4--8,4--11,4--21,4--23,5--12,5--21,5--29,6--15,6--25,7--10,7--11,7--17,8--13,8--15,8--19,9--13,9--17,9--18,9--28,10--17,10--26,11--19,11--22,12--14,12--26,12--27,13--16,14--16,14--18,15--23,15--29,16--22,17--20,18--24,18--28,19--26,20--22,20--24,20--27,21--23,21--25,24--25,24--28,25--29,27--28
0--10,0--11,0--13,0--20,1--5,1--14,1--25,1--26,2--15,2--16,2--25,2--27,3--9,3--22,3--23,3--28,4--8,4--13,4--23,4--28,5--8,5--18,5--19,6--8,6--13,6--14,6--21,7--12,7--16,7--17,7--27,8--9,9--17,9--26,10--11,10--20,10--25,11--16,11--22,12--17,12--23,12--24,13--15,14--24,14--29,15--22,15--27,16--19,17--26,18--19,18--23,18--25,19--27,20--21,20--29,21--24,21--29,22--28,24--29,26--28
0--2,0--15,0--18,0--28,1--4,1--7,1--15,1--16,2--4,2--7,2--27,3--6,3--11,3--13,3--14,4--6,4--22,5--6,5--7,5--28,5--29,6--7,8--12,8--21,8--24,8--26,9--14,9--16,9--19,9--23,10--17,10--18,10--27,10--28,11--20,11--26,11--27,12--17,12--27,12--28,13--15,13--17,13--19,14--16,14--25,15--29,16--20,17--26,18--24,18--29,19--22,19--25,20--22,20--23,21--24,21--25,21--26,22--29,23--24,23--25
0--1,0--4,0--14,0--17,1--4,1--8,1--15,2--3,2--10,2--22,2--28,3--14,3--26,3--27,4--7,4--27,5--6,5--17,5--22,5--29,6--25,6--26,6--27,7--8,7--14,7--15,8--11,8--13,9--11,9--18,9--24,9--28,10--13,10--15,10--21,11--16,11--21,12--16,12--19,12--24,12--29,13--18,13--26,14--24,15--21,16--20,16--25,17--18,17--25,18--26,19--20,19--21,19--29,20--23,20--28,22--24,22--27,23--25,23--28,23--29
0--2,0--4,0--23,0--29,1--5,1--7,1--15,1--29,2--6,2--10,2--21,3--10,3--15,3--18,3--27,4--6,4--8,4--20,5--7,5--16,5--21,6--8,6--17,7--17,7--18,8--19,8--24,9--19,9--20,9--23,9--28,10--26,10--28,11--12,11--13,11--23,11--25,12--15,12--17,12--24,13--22,13--23,13--24,14--16,14--17,14--25,14--26,15--20,16--22,16--29,18--22,18--27,19--20,19--25,21--24,21--29,22--28,25--26,26--27,27--28
0--6,0--11,0--14,0--20,1--2,1--3,1--18,1--22,2--9,2--13,2--21,3--16,3--22,3--23,4--5,4--12,4--15,4--23,5--9,5--14,5--15,6--20,6--27,6--29,7--10,7--11,7--17,7--28,8--13,8--24,8--25,8--27,9--21,9--25,10--13,10--18,10--29,11--19,11--28,12--15,12--24,12--29,13--26,14--22,14--27,15--16,16--18,16--20,17--22,17--25,17--26,18--19,19--24,19--28,20--24,21--23,21--26,23--25,26--28,27--29
0--7,0--11,0--16,0--19,1--2,1--5,1--11,1--24,2--18,2--20,2--23,3--9,3--13,3--17,3--29,4--10,4--11,4--28,4--29,5--22,5--23,5--26,6--8,6--13,6--14,6--27,7--9,7--12,7--20,8--16,8--24,8--26,9--21,9--25,10--19,10--20,10--26,11--12,12--19,12--24,13--15,13--16,14--17,14--18,14--28,15--21,15--27,15--29,16--17,17--19,18--22,18--26,20--21,21--25,22--23,22--25,23--27,24--28,25--28,27--29
0--17,0--18,0--22,0--27,1--9,1--10,1--23,1--25,2--4,2--6,2--9,2--11,3--5,3--18,3--22,3--26,4--21,4--26,4--29,5--20,5--24,5--27,6--7,6--27,6--29,7--9,7--14,7--21,8--15,8--19,8--24,8--29,9--26,10--12,10--22,10--23,11--12,11--18,11--28,12--14,12--19,13--15,13--20,13--25,13--28,14--15,14--26,15--28,16--17,16--20,16--23,16--28,17--22,17--23,18--29,19--21,19--24,20--21,24--25,25--27
0--20,0--23,0--27,0--28,1--5,1--21,1--22,1--27,2--5,2--20,2--23,2--26,3--6,3--9,3--15,3--19,4--8,4--12,4--18,4--20,5--11,5--18,6--14,6--15,6--22,7--10,7--13,7--16,7--17,8--9,8--16,8--19,9--12,9--28,10--11,10--18,10--26,11--19,11--20,12--13,12--29,13--22,13--27,14--17,14--21,14--27,15--22,15--24,16--21,16--29,17--21,17--25,18--25,19--26,23--24,23--26,24--25,24--28,25--29,28--29
0--5,0--8,0--15,0--16,1--11,1--18,1--19,1--21,2--4,2--14,2--20,2--26,3--11,3--15,3--20,3--28,4--19,4--21,4--23,5--23,5--24,5--28,6--8,6--9,6--21,6--29,7--10,7--13,7--23,7--26,8--14,8--26,9--11,9--26,9--27,10--12,10--16,10--17,11--13,12--16,12--18,12--20,13--17,13--18,14--19,14--21,15--24,15--29,16--19,17--25,17--27,18--29,20--28,22--23,22--24,22--25,22--28,24--25,25--27,27--29
0--1,0--4,0--17,0--29,1--12,1--14,1--20,2--4,2--11,2--18,2--20,3--6,3--8,3--26,3--27,4--16,4--29,5--9,5--13,5--17,5--27,6--13,6--14,6--22,7--8,7--9,7--19,7--22,8--18,8--27,9--18,9--21,10--16,10--24,10--25,10--28,11--14,11--23,11--29,12--15,12--18,12--20,13--19,13--20,14--26,15--21,15--22,15--23,16--23,16--24,17--25,17--27,19--21,19--28,21--25,22--29,23--28,24--25,24--26,26--28
