0--19,0--23,0--49,1--28,1--45,1--53,2--29,2--37,2--49,3--15,3--24,3--33,4--21,4--28,4--31,5--13,5--18,5--48,6--36,6--43,6--45,7--27,7--30,7--44,8--11,8--20,8--37,9--17,9--43,9--47,10--14,10--38,10--51,11--39,11--49,12--21,12--34,12--52,13--16,13--25,14--26,14--44,15--42,15--48,16--36,16--40,17--32,17--54,18--23,18--30,19--41,19--51,20--28,20--46,21--34,22--29,22--50,22--55,23--44,24--42,24--45,25--38,25--47,26--39,26--53,27--30,27--31,29--46,31--52,32--40,32--41,33--34,33--35,35--48,35--52,36--37,38--54,39--42,40--54,41--51,43--47,46--55,50--53,50--55
0--40,0--49,0--55,1--3,1--7,1--42,2--31,2--43,2--49,3--8,3--31,4--27,4--48,4--51,5--26,5--52,5--53,6--12,6--16,6--42,7--27,7--31,8--15,8--32,9--12,9--18,9--54,10--14,10--17,10--52,11--20,11--40,11--50,12--33,13--15,13--17,13--41,14--23,14--43,15--24,16--38,16--52,17--41,18--21,18--45,19--25,19--30,19--51,20--24,20--46,21--28,21--50,22--26,22--51,22--53,23--30,23--46,24--28,25--45,25--49,26--54,27--37,28--47,29--34,29--45,29--48,30--34,32--37,32--39,33--35,33--41,34--55,35--40,35--47,36--38,36--39,36--48,37--55,38--39,42--50,43--44,44--47,44--54,46--53
0--10,0--22,0--49,1--5,1--12,1--38,2--5,2--35,2--43,3--10,3--17,3--19,4--9,4--18,4--19,5--30,6--9,6--28,6--42,7--17,7--22,7--31,8--18,8--38,8--41,9--49,10--41,11--13,11--37,11--53,12--13,12--45,13--45,14--23,14--26,14--44,15--28,15--30,15--43,16--39,16--42,16--46,17--36,18--25,19--52,20--32,20--40,20--49,21--26,21--32,21--43,22--48,23--25,23--51,24--36,24--38,24--39,25--33,26--28,27--31,27--37,27--44,29--40,29--47,29--52,30--36,31--41,32--47,33--44,33--50,34--37,34--42,34--53,35--46,35--54,39--54,40--48,45--55,46--55,47--55,48--52,50--51,50--54,51--53
0--34,0--40,0--46,1--11,1--32,1--53,2--10,2--44,2--55,3--8,3--52,3--54,4--12,4--16,4--43,5--20,5--22,5--23,6--10,6--14,6--45,7--11,7--28,7--43,8--27,8--32,9--26,9--30,9--38,10--40,11--24,12--13,12--50,13--35,13--42,14--29,14--51,15--21,15--22,15--55,16--36,16--49,17--25,17--39,17--50,18--28,18--29,18--41,19--24,19--27,19--35,20--39,20--46,21--50,21--53,22--40,23--36,23--48,24--41,25--38,25--54,26--33,26--48,27--41,28--33,29--31,30--43,30--47,31--34,31--55,32--34,33--37,35--47,36--42,37--46,37--51,38--47,39--54,42--49,44--48,44--52,45--51,45--53,49--52
0--10,0--19,0--26,1--2,1--12,1--44,2--3,2--8,3--20,3--30,4--25,4--33,4--54,5--18,5--25,5--54,6--8,6--12,6--33,7--19,7--44,7--47,8--21,9--12,9--43,9--51,10--36,10--42,11--15,11--26,11--51,13--32,13--38,13--41,14--37,14--38,14--48,15--25,15--39,16--34,16--35,16--52,17--41,17--42,17--53,18--23,18--45,19--52,20--36,20--49,21--32,21--55,22--23,22--35,22--53,23--29,24--30,24--40,24--53,26--28,27--34,27--40,27--42,28--30,28--37,29--33,29--47,31--39,31--50,31--55,32--37,34--45,35--54,36--46,38--46,39--52,40--49,41--43,43--51,44--55,45--47,46--50,48--49,48--50
0--24,0--43,0--49,1--31,1--33,1--39,2--11,2--17,2--18,3--16,3--21,3--38,4--18,4--32,4--48,5--35,5--47,5--54,6--22,6--26,6--30,7--11,7--20,7--44,8--21,8--24,8--47,9--16,9--45,9--48,10--43,10--46,10--52,11--52,12--19,12--20,12--25,13--25,13--36,13--37,14--22,14--44,14--53,15--41,15--50,15--53,16--40,17--29,17--38,18--29,19--26,19--29,20--39,21--49,22--51,23--31,23--41,23--50,24--46,25--28,26--30,27--28,27--36,27--52,28--55,30--34,31--32,32--34,33--42,33--46,34--54,35--48,35--50,36--45,37--40,37--47,38--51,39--42,40--44,41--45,42--54,43--53,49--55,51--55
0--18,0--35,0--50,1--11,1--12,1--36,2--16,2--25,2--40,3--29,3--35,3--49,4--27,4--43,4--44,5--27,5--48,5--55,6--22,6--40,6--46,7--24,7--28,7--45,8--29,8--36,8--38,9--10,9--26,9--49,10--18,10--37,11--16,11--54,12--38,12--42,13--22,13--31,13--48,14--30,14--37,14--54,15--23,15--24,15--43,16--24,17--22,17--33,17--34,18--32,19--21,19--26,19--47,20--23,20--25,20--42,21--30,21--31,23--45,25--36,26--55,27--33,28--32,28--51,29--47,30--49,31--33,32--38,34--42,34--50,35--45,37--41,39--44,39--46,39--48,40--50,41--51,41--52,43--54,44--53,46--47,51--52,52--53,53--55
0--30,0--50,0--53,1--3,1--15,1--49,2--19,2--30,2--44,3--12,3--38,4--26,4--27,4--46,5--6,5--14,5--15,6--16,6--25,7--29,7--41,7--49,8--31,8--32,8--53,9--17,9--21,9--25,10--26,10--33,10--43,11--17,11--23,11--38,12--37,12--42,13--23,13--44,13--45,14--44,14--50,15--55,16--35,16--51,17--18,18--24,18--27,19--28,19--32,20--35,20--48,20--52,21--29,21--39,22--40,22--43,22--55,23--48,24--34,24--47,25--51,26--31,27--40,28--39,28--53,29--33,30--54,31--36,32--48,33--37,34--46,34--51,35--39,36--54,36--55,37--41,38--54,40--42,41--45,42--47,43--52,45--50,46--47,49--52
0--19,0--30,0--48,1--6,1--35,1--42,2--3,2--23,2--28,3--16,3--30,4--5,4--19,4--53,5--36,5--46,6--8,6--23,7--9,7--17,7--48,8--25,8--44,9--40,9--49,10--33,10--34,10--46,11--13,11--18,11--55,12--16,12--21,12--50,13--26,13--32,14--15,14--34,14--42,15--38,15--52,16--28,17--31,17--45,18--23,18--52,19--22,20--24,20--27,20--36,21--38,21--39,22--40,22--43,24--34,24--39,25--35,25--45,26--27,26--29,27--32,28--29,29--55,30--53,31--47,31--48,32--55,33--39,33--43,35--41,36--45,37--42,37--49,37--50,38--51,40--43,41--50,41--54,44--47,44--54,46--53,47--49,51--52,51--54
0--34,0--38,0--40,1--8,1--28,1--39,2--16,2--28,2--32,3--6,3--43,3--46,4--33,4--43,4--53,5--13,5--19,5--26,6--35,6--48,7--18,7--19,7--44,8--41,8--55,9--30,9--49,9--55,10--38,10--52,10--53,11--25,11--32,11--52,12--31,12--37,12--41,13--28,13--50,14--23,14--27,14--38,15--32,15--45,15--51,16--45,16--49,17--39,17--42,17--44,18--29,18--35,19--22,20--30,20--33,20--46,21--25,21--27,21--36,22--42,22--50,23--34,23--41,24--31,24--45,24--55,25--52,26--48,26--53,27--29,29--35,30--54,31--47,33--48,34--51,36--37,36--44,37--40,39--46,40--54,42--47,43--51,47--50,49--54
0--5,0--45,0--53,1--28,1--47,1--51,2--3,2--23,2--48,3--21,3--35,4--16,4--21,4--48,5--9,5--22,6--9,6--35,6--49,7--41,7--50,7--53,8--12,8--16,8--54,9--55,10--17,10--32,10--40,11--25,11--40,11--46,12--43,12--52,13--19,13--31,13--49,14--46,14--48,14--52,15--25,15--34,15--50,16--20,17--28,17--32,18--19,18--29,18--36,19--38,20--31,20--32,21--49,22--42,22--51,23--39,23--51,24--30,24--37,24--55,25--45,26--35,26--54,26--55,27--29,27--36,27--39,28--34,29--42,30--44,30--45,31--33,33--34,33--54,36--40,37--38,37--47,38--43,39--53,41--42,41--44,43--47,44--50,46--52
0--21,0--23,0--25,1--4,1--32,1--40,2--33,2--40,2--50,3--20,3--45,3--53,4--21,4--47,5--13,5--34,5--38,6--12,6--19,6--54,7--15,7--26,7--36,8--25,8--41,8--50,9--30,9--43,9--44,10--14,10--23,10--35,11--12,11--16,11--44,12--25,13--15,13--47,14--19,14--31,15--48,16--43,16--50,17--40,17--48,17--55,18--19,18--22,18--36,20--34,20--46,21--29,22--35,22--54,23--27,24--38,24--49,24--53,26--53,26--54,27--30,27--46,28--39,28--51,28--52,29--33,29--52,30--32,31--33,31--45,32--37,34--41,35--41,36--52,37--38,37--43,39--47,39--55,42--45,42--49,42--51,44--48,46--51,49--55
0--9,0--28,0--43,1--7,1--16,1--46,2--15,2--18,2--23,3--8,3--12,3--29,4--30,4--33,4--37,5--10,5--34,5--49,6--19,6--35,6--51,7--15,7--46,8--31,8--42,9--12,9--37,10--27,10--32,11--51,11--52,11--54,12--29,13--21,13--24,13--44,14--28,14--44,14--51,15--42,16--43,16--46,17--18,17--39,17--41,18--20,19--22,19--53,20--26,20--27,21--36,21--45,22--35,22--52,23--34,23--54,24--26,24--36,25--38,25--41,25--47,26--38,27--43,28--44,29--39,30--33,30--55,31--36,31--53,32--47,32--48,33--50,34--49,35--50,37--41,38--55,39--48,40--53,40--54,40--55,42--49,45--47,45--52,48--50
0--19,0--23,0--52,1--16,1--29,1--30,2--21,2--34,2--54,3--10,3--26,3--32,4--31,4--45,4--54,5--15,5--36,5--47,6--37,6--51,6--52,7--12,7--33,7--43,8--27,8--47,8--50,9--16,9--28,9--42,10--11,10--21,11--18,11--19,12--31,12--36,13--30,13--32,13--47,14--37,14--39,14--43,15--49,15--55,16--42,17--27,17--40,17--44,18--20,18--24,19--20,20--49,21--40,22--31,22--35,22--46,23--38,23--39,24--34,24--48,25--38,25--45,25--50,26--33,26--38,27--42,28--37,28--54,29--40,29--53,30--35,32--53,33--50,34--53,35--41,36--48,39--41,41--46,43--49,44--48,44--51,45--46,51--55,52--55
0--17,0--34,0--52,1--17,1--28,1--46,2--35,2--39,2--41,3--6,3--9,3--53,4--26,4--28,4--40,5--15,5--29,5--37,6--9,6--27,7--11,7--27,7--45,8--10,8--22,8--33,9--14,10--42,10--43,11--15,11--24,12--13,12--24,12--37,13--36,13--52,14--34,14--55,15--35,16--50,16--51,16--53,17--18,18--45,18--51,19--20,19--32,19--42,20--23,20--30,21--24,21--46,21--47,22--27,22--49,23--28,23--41,25--39,25--40,25--43,26--34,26--43,29--47,29--54,30--48,30--55,31--39,31--40,31--48,32--50,32--53,33--35,33--38,36--47,36--54,37--44,38--46,38--55,41--44,42--54,44--49,45--48,49--52,50--51
0--12,0--19,0--24,1--39,1--47,1--55,2--32,2--39,2--53,3--25,3--40,3--45,4--10,4--45,4--47,5--34,5--47,5--48,6--8,6--9,6--33,7--46,7--48,7--49,8--18,8--53,9--43,9--45,10--15,10--25,11--35,11--49,11--50,12--17,12--28,13--22,13--38,13--43,14--25,14--40,14--52,15--27,15--53,16--33,16--34,16--50,17--29,17--46,18--21,18--30,19--20,19--48,20--23,20--37,21--26,21--36,22--23,22--24,23--42,24--35,26--31,26--32,27--28,27--51,28--43,29--36,29--55,30--37,30--41,31--35,31--37,32--41,33--36,34--51,38--40,38--49,39--42,41--55,42--46,44--51,44--52,44--54,50--54,52--54
0--24,0--25,0--43,1--12,1--21,1--36,2--32,2--35,2--36,3--6,3--14,3--30,4--19,4--27,4--43,5--30,5--31,5--45,6--10,6--43,7--28,7--33,7--38,8--20,8--45,8--49,9--35,9--48,9--53,10--33,10--34,11--16,11--23,11--47,12--21,12--54,13--19,13--22,13--53,14--41,14--48,15--27,15--35,15--37,16--20,16--38,17--42,17--50,17--51,18--22,18--27,18--52,19--29,20--55,21--32,22--41,23--39,23--50,24--29,24--46,25--40,25--44,26--36,26--37,26--50,28--29,28--34,30--49,31--38,31--49,32--47,33--54,34--55,37--39,39--51,40--41,40--51,42--54,42--55,44--46,44--52,45--52,46--48,47--53
0--25,0--38,0--52,1--42,1--49,1--50,2--13,2--22,2--27,3--5,3--11,3--54,4--10,4--42,4--52,5--8,5--29,6--7,6--12,6--21,7--30,7--31,8--29,8--55,9--33,9--34,9--43,10--28,10--55,11--20,11--21,12--18,12--44,13--25,13--39,14--38,14--51,14--53,15--32,15--40,15--43,16--40,16--45,16--49,17--46,17--51,17--55,18--29,18--33,19--22,19--47,19--48,20--26,20--33,21--23,22--54,23--26,23--54,24--27,24--31,24--50,25--28,26--47,27--48,28--35,30--31,30--36,32--34,32--49,34--46,35--37,35--45,36--46,36--53,37--43,37--44,38--52,39--41,39--51,40--48,41--45,41--47,42--53,44--50
0--19,0--31,0--55,1--15,1--23,1--43,2--6,2--12,2--38,3--9,3--38,3--41,4--7,4--14,4--25,5--27,5--29,5--54,6--22,6--52,7--10,7--54,8--28,8--31,8--52,9--20,9--42,10--30,10--38,11--21,11--47,11--50,12--24,12--51,13--45,13--48,13--49,14--15,14--45,15--33,16--25,16--30,16--51,17--19,17--23,17--42,18--28,18--40,18--55,19--35,20--39,20--50,21--37,21--46,22--32,22--35,23--46,24--30,24--48,25--41,26--27,26--29,26--53,27--35,28--40,29--48,31--51,32--33,32--54,33--55,34--44,34--46,34--53,36--40,36--41,36--43,37--44,37--47,39--43,39--49,42--53,44--50,45--49,47--52
0--28,0--30,0--45,1--2,1--15,1--51,2--15,2--24,3--13,3--45,3--47,4--16,4--27,4--36,5--26,5--41,5--53,6--14,6--33,6--44,7--10,7--42,7--47,8--19,8--33,8--41,9--30,9--41,9--43,10--20,10--40,11--21,11--46,11--55,12--22,12--27,12--53,13--17,13--55,14--48,14--55,15--38,16--31,16--50,17--18,17--34,18--21,18--22,19--40,19--53,20--39,20--46,21--29,22--49,23--24,23--47,23--51,24--48,25--26,25--37,25--52,26--37,27--49,28--32,28--44,29--48,29--52,30--42,31--33,31--34,32--37,32--51,34--46,35--38,35--43,35--54,36--42,36--54,38--39,39--50,40--43,44--49,45--52,50--54
0--2,0--16,0--48,1--18,1--23,1--50,2--21,2--54,3--17,3--25,3--26,4--6,4--12,4--22,5--7,5--42,5--48,6--26,6--29,7--32,7--41,8--9,8--10,8--51,9--40,9--41,10--15,10--21,11--13,11--30,11--33,12--40,12--47,13--23,13--38,14--16,14--20,14--24,15--19,15--20,16--27,17--22,17--51,18--35,18--37,19--31,19--34,20--25,21--38,22--44,23--30,24--27,24--45,25--36,26--32,27--37,28--30,28--36,28--45,29--42,29--50,31--41,31--54,32--34,33--35,33--42,34--43,35--46,36--53,37--55,38--43,39--52,39--53,39--55,40--49,43--46,44--46,44--47,45--50,47--49,48--52,49--55,51--54,52--53
0--12,0--38,0--46,1--10,1--18,1--29,2--15,2--17,2--41,3--28,3--44,3--50,4--18,4--48,4--50,5--22,5--40,5--47,6--37,6--42,6--51,7--21,7--27,7--31,8--11,8--20,8--22,9--16,9--33,9--36,10--17,10--54,11--13,11--55,12--28,12--53,13--38,13--52,14--25,14--30,14--52,15--37,15--46,16--22,16--39,17--25,18--50,19--20,19--23,19--36,20--43,21--30,21--34,23--46,23--47,24--27,24--47,24--53,25--28,26--30,26--35,26--51,27--32,29--38,29--42,31--40,31--42,32--37,32--49,33--43,33--54,34--51,34--54,35--45,35--49,36--39,39--48,40--53,41--44,41--45,43--45,44--55,48--49,52--55
0--18,0--24,0--49,1--2,1--42,1--49,2--14,2--30,3--14,3--28,3--51,4--27,4--30,4--46,5--19,5--27,5--52,6--25,6--43,6--48,7--8,7--15,7--42,8--41,8--44,9--25,9--40,9--51,10--17,10--44,10--50,11--28,11--45,11--49,12--23,12--36,12--55,13--15,13--16,13--31,14--37,15--38,16--21,16--45,17--35,17--50,18--32,18--48,19--29,19--47,20--28,20--41,20--47,21--24,21--55,22--39,22--41,22--47,23--30,23--37,24--42,25--34,26--31,26--43,26--54,27--50,29--34,29--55,31--54,32--38,32--48,33--35,33--40,33--51,34--36,35--54,36--52,37--53,38--39,39--44,40--53,43--52,45--46,46--53
0--1,0--39,0--46,1--13,1--31,2--3,2--5,2--27,3--4,3--43,4--5,4--23,5--45,6--14,6--15,6--32,7--12,7--32,7--52,8--40,8--52,8--54,9--15,9--28,9--50,10--12,10--36,10--43,11--22,11--33,11--42,12--48,13--15,13--35,14--24,14--53,16--38,16--49,16--54,17--43,17--54,17--55,18--27,18--29,18--37,19--48,19--53,19--55,20--30,20--44,20--51,21--23,21--49,21--50,22--28,22--45,23--51,24--44,24--47,25--30,25--45,25--50,26--27,26--29,26--52,28--40,29--30,31--37,31--46,32--41,33--38,33--47,34--41,34--46,34--53,35--38,35--40,36--39,36--42,37--51,39--47,41--49,42--44,48--55
0--20,0--28,0--45,1--16,1--21,1--55,2--3,2--29,2--34,3--26,3--47,4--36,4--51,4--52,5--8,5--47,5--50,6--10,6--51,6--55,7--24,7--31,7--42,8--29,8--48,9--18,9--28,9--40,10--28,10--53,11--16,11--37,11--46,12--15,12--25,12--26,13--23,13--38,13--50,14--18,14--21,14--38,15--17,15--44,16--46,17--31,17--52,18--41,19--22,19--24,19--49,20--23,20--40,21--44,22--34,22--54,23--26,24--43,25--45,25--54,27--32,27--34,27--36,29--39,30--33,30--37,30--51,31--53,32--39,32--43,33--46,33--54,35--41,35--52,35--53,36--50,37--39,38--49,40--48,41--47,42--43,42--55,44--45,48--49
0--9,0--25,0--48,1--19,1--24,1--25,2--28,2--33,2--41,3--14,3--27,3--45,4--10,4--13,4--42,5--20,5--49,5--55,6--18,6--47,6--51,7--29,7--32,7--51,8--22,8--50,8--54,9--23,9--45,10--35,10--46,11--38,11--44,11--46,12--15,12--19,12--26,13--23,13--34,14--28,14--50,15--36,15--37,16--22,16--30,16--55,17--20,17--24,17--43,18--36,18--43,19--44,20--53,21--29,21--32,21--47,22--31,23--33,24--45,25--46,26--39,26--54,27--36,27--42,28--37,29--34,30--42,30--48,31--38,31--39,32--49,33--49,34--48,35--39,35--50,37--52,38--40,40--43,40--47,41--44,41--53,51--54,52--53,52--55
0--10,0--20,0--40,1--9,1--15,1--27,2--14,2--17,2--47,3--37,3--43,3--48,4--28,4--36,4--46,5--24,5--52,5--54,6--35,6--53,6--54,7--19,7--21,7--34,8--10,8--15,8--41,9--23,9--29,10--54,11--13,11--16,11--26,12--19,12--33,12--47,13--27,13--30,14--26,14--44,15--39,16--21,16--35,17--25,17--27,18--23,18--45,18--52,19--48,20--31,20--45,21--41,22--34,22--50,22--55,23--36,24--37,24--38,25--44,25--53,26--39,28--30,28--38,29--30,29--51,31--42,31--46,32--33,32--36,32--42,33--46,34--51,35--52,37--43,38--55,39--42,40--41,40--49,43--51,44--47,45--48,49--50,49--53,50--55
0--30,0--50,0--53,1--7,1--25,1--35,2--31,2--47,2--53,3--22,3--35,3--49,4--10,4--18,4--45,5--20,5--30,5--42,6--14,6--17,6--54,7--20,7--25,8--27,8--31,8--33,9--23,9--48,9--51,10--18,10--23,11--32,11--38,11--39,12--21,12--24,12--52,13--14,13--26,13--52,14--34,15--17,15--19,15--36,16--18,16--28,16--32,17--29,19--29,19--43,20--39,21--28,21--42,22--34,22--48,23--31,24--44,24--49,25--37,26--40,26--44,27--29,27--49,28--46,30--50,32--55,33--43,33--46,34--46,35--42,36--38,36--48,37--41,37--55,38--55,39--52,40--41,40--54,41--47,43--54,44--50,45--51,45--53,47--51
0--22,0--24,0--46,1--8,1--15,1--45,2--6,2--19,2--32,3--21,3--44,3--49,4--12,4--26,4--44,5--20,5--27,5--42,6--40,6--47,7--10,7--26,7--28,8--29,8--37,9--25,9--39,9--53,10--41,10--47,11--14,11--21,11--54,12--20,12--27,13--33,13--39,13--52,14--15,14--23,15--31,16--41,16--48,16--52,17--25,17--34,17--36,18--19,18--45,18--55,19--55,20--46,21--22,22--23,23--39,24--27,24--36,25--48,26--32,28--34,28--45,29--41,29--50,30--38,30--46,30--54,31--34,31--43,32--55,33--49,33--53,35--42,35--50,35--51,36--52,37--50,37--53,38--51,38--54,40--43,40--48,42--43,44--51,47--49
0--7,0--17,0--41,1--4,1--44,1--53,2--38,2--40,2--45,3--23,3--24,3--29,4--28,4--30,5--11,5--18,5--52,6--35,6--49,6--50,7--47,7--51,8--38,8--45,8--47,9--21,9--32,9--52,10--36,10--39,10--43,11--28,11--32,12--18,12--48,12--54,13--31,13--42,13--54,14--19,14--35,14--49,15--17,15--29,15--50,16--18,16--21,16--40,17--25,19--20,19--38,20--25,20--41,21--22,22--24,22--50,23--43,23--51,24--46,25--35,26--48,26--53,26--55,27--34,27--42,27--44,28--46,29--43,30--36,30--44,31--49,31--52,32--55,33--36,33--39,33--47,34--53,34--55,37--39,37--42,37--48,40--54,41--45,46--51
0--14,0--28,0--47,1--3,1--34,1--54,2--44,2--45,2--46,3--14,3--43,4--9,4--52,4--53,5--8,5--25,5--51,6--28,6--44,6--48,7--9,7--35,7--53,8--29,8--42,9--50,10--12,10--35,10--38,11--17,11--30,11--36,12--18,12--19,13--26,13--31,13--37,14--40,15--34,15--38,15--55,16--26,16--30,16--37,17--21,17--42,18--32,18--45,19--23,19--54,20--31,20--48,20--49,21--32,21--33,22--43,22--46,22--54,23--46,23--49,24--30,24--47,24--55,25--41,25--50,26--31,27--40,27--41,27--45,28--38,29--50,29--55,32--34,33--39,33--42,35--39,36--44,36--51,37--39,40--52,41--49,43--47,48--52,51--53
0--20,0--34,0--38,1--21,1--35,1--52,2--9,2--12,2--14,3--38,3--53,3--54,4--11,4--23,4--51,5--6,5--19,5--50,6--8,6--44,7--17,7--18,7--33,8--20,8--38,9--29,9--48,10--25,10--26,10--43,11--24,11--53,12--39,12--51,13--19,13--35,13--39,14--35,14--54,15--18,15--30,15--49,16--27,16--47,16--53,17--40,17--46,18--44,19--33,20--46,21--27,21--48,22--24,22--28,22--41,23--43,23--55,24--33,25--28,25--40,26--37,26--47,27--54,28--45,29--36,29--42,30--31,30--37,31--32,31--51,32--41,32--44,34--42,34--52,36--39,36--49,37--42,40--45,41--49,43--50,45--50,46--52,47--55,48--55
0--12,0--46,0--47,1--4,1--7,1--40,2--13,2--25,2--36,3--21,3--26,3--29,4--6,4--26,5--25,5--40,5--43,6--20,6--31,7--25,7--41,8--27,8--28,8--35,9--32,9--34,9--50,10--16,10--24,10--28,11--18,11--38,11--51,12--30,12--55,13--27,13--52,14--33,14--38,14--54,15--16,15--24,15--54,16--29,17--22,17--48,17--52,18--42,18--45,19--22,19--37,19--39,20--28,20--30,21--46,21--50,22--49,23--41,23--43,23--44,24--42,26--41,27--55,29--39,30--52,31--35,31--45,32--53,32--54,33--37,33--51,34--45,34--49,35--53,36--37,36--47,38--40,39--53,42--55,43--47,44--48,44--49,46--50,48--51
0--18,0--21,0--52,1--25,1--46,1--55,2--17,2--26,2--40,3--18,3--24,3--35,4--6,4--33,4--36,5--36,5--41,5--46,6--8,6--9,7--19,7--24,7--52,8--31,8--50,9--11,9--35,10--28,10--37,10--53,11--13,11--15,12--14,12--26,12--48,13--23,13--47,14--32,14--50,15--32,15--34,16--27,16--44,16--45,17--30,17--49,18--39,19--53,19--54,20--30,20--39,20--44,21--31,21--51,22--23,22--32,22--33,23--42,24--26,25--31,25--50,27--28,27--41,28--29,29--38,29--47,30--41,33--38,34--36,34--52,35--38,37--48,37--55,39--45,40--48,40--49,42--46,42--51,43--44,43--45,43--54,47--49,51--54,53--55
0--8,0--10,0--37,1--31,1--34,1--49,2--15,2--32,2--34,3--15,3--41,3--55,4--15,4--19,4--28,5--16,5--35,5--54,6--17,6--27,6--31,7--12,7--27,7--52,8--9,8--22,9--51,9--54,10--11,10--32,11--44,11--48,12--20,12--53,13--24,13--25,13--38,14--26,14--28,14--38,16--21,16--33,17--27,17--37,18--30,18--39,18--42,19--25,19--52,20--26,20--30,21--39,21--43,22--45,22--50,23--29,23--44,23--51,24--38,24--45,25--37,26--36,28--40,29--45,29--48,30--48,31--36,32--44,33--46,33--53,34--50,35--41,35--42,36--40,39--43,40--52,41--49,42--50,43--47,46--47,46--54,47--55,49--55,51--53
0--21,0--37,0--52,1--5,1--33,1--43,2--9,2--12,2--13,3--36,3--37,3--55,4--24,4--32,4--46,5--25,5--55,6--28,6--30,6--54,7--21,7--45,7--47,8--22,8--35,8--48,9--34,9--43,10--39,10--41,10--49,11--15,11--36,11--52,12--13,12--14,13--18,14--16,14--27,15--38,15--48,16--25,16--49,17--33,17--40,17--51,18--20,18--39,19--35,19--47,19--51,20--27,20--42,21--42,22--40,22--54,23--34,23--41,23--44,24--26,24--45,25--49,26--33,26--37,27--31,28--30,28--45,29--34,29--40,29--44,30--46,31--43,31--46,32--41,32--55,35--52,36--50,38--51,38--53,39--53,42--47,44--50,48--53,50--54
0--15,0--20,0--44,1--24,1--37,1--54,2--30,2--40,2--50,3--25,3--51,3--54,4--36,4--40,4--51,5--19,5--32,5--38,6--42,6--44,6--53,7--8,7--19,7--29,8--23,8--27,9--15,9--28,9--30,10--12,10--38,10--48,11--35,11--37,11--50,12--22,12--52,13--19,13--44,13--47,14--29,14--45,14--55,15--50,16--17,16--20,16--35,17--18,17--25,18--33,18--42,20--46,21--26,21--30,21--31,22--40,22--45,23--24,23--39,24--53,25--34,26--41,26--43,27--41,27--48,28--37,28--46,29--31,31--54,32--42,32--49,33--51,33--52,34--47,34--55,35--52,36--43,36--47,38--46,39--48,39--55,41--49,43--45,49--53
0--25,0--36,0--43,1--8,1--22,1--38,2--10,2--19,2--39,3--9,3--22,3--53,4--44,4--50,4--53,5--6,5--33,5--40,6--12,6--20,7--8,7--24,7--43,8--51,9--11,9--46,10--17,10--55,11--30,11--32,12--19,12--21,13--18,13--20,13--26,14--34,14--35,14--52,15--21,15--28,15--29,16--18,16--32,16--54,17--18,17--49,19--30,20--44,21--41,22--26,23--24,23--45,23--51,24--43,25--41,25--49,26--47,27--42,27--47,27--55,28--29,28--49,29--54,30--41,31--34,31--45,31--48,32--33,33--35,34--36,35--39,36--52,37--38,37--50,37--54,38--50,39--53,40--44,40--46,42--47,42--52,45--51,46--48,48--55
0--26,0--40,0--43,1--7,1--31,1--53,2--3,2--4,2--35,3--39,3--53,4--27,4--28,5--13,5--38,5--48,6--41,6--50,6--52,7--16,7--20,8--17,8--32,8--38,9--32,9--41,9--54,10--14,10--15,10--18,11--33,11--42,11--51,12--34,12--37,12--44,13--19,13--51,14--20,14--42,15--16,15--54,16--21,17--24,17--27,18--24,18--44,19--48,19--50,20--49,21--32,21--36,22--37,22--40,22--47,23--24,23--26,23--55,25--26,25--29,25--46,27--45,28--39,28--44,29--34,29--37,30--43,30--52,30--55,31--36,31--54,33--47,33--50,34--40,35--42,35--43,36--38,39--46,41--46,45--52,45--55,47--51,48--49,49--53
0--6,0--8,0--13,1--3,1--47,1--52,2--16,2--27,2--50,3--12,3--32,4--21,4--29,4--33,5--28,5--36,5--48,6--17,6--37,7--16,7--33,7--51,8--26,8--40,9--23,9--27,9--32,10--24,10--28,10--45,11--39,11--42,11--49,12--39,12--53,13--15,13--30,14--18,14--20,14--26,15--37,15--48,16--38,17--31,17--51,18--22,18--41,19--28,19--40,19--41,20--45,20--55,21--39,21--46,22--43,22--47,23--32,23--50,24--29,24--55,25--43,25--51,25--54,26--36,27--31,29--35,30--38,30--52,31--35,33--38,34--36,34--42,34--49,35--49,37--55,40--54,41--48,42--46,43--44,44--45,44--50,46--54,47--53,52--53
0--6,0--22,0--27,1--20,1--37,1--53,2--11,2--31,2--52,3--45,3--47,3--55,4--8,4--39,4--42,5--14,5--51,5--54,6--23,6--39,7--24,7--35,7--39,8--15,8--22,9--25,9--40,9--43,10--23,10--28,10--36,11--21,11--22,12--16,12--18,12--44,13--19,13--26,13--45,14--21,14--50,15--44,15--51,16--33,16--48,17--29,17--32,17--49,18--33,18--40,19--36,19--43,20--46,20--48,21--29,23--49,24--38,24--50,25--36,25--38,26--30,26--32,27--43,27--47,28--42,28--48,29--35,30--37,30--55,31--45,31--46,32--34,33--55,34--53,34--54,35--37,38--50,40--54,41--49,41--51,41--53,42--47,44--52,46--52
