0--27,0--31,0--32,0--35,1--2,1--21,1--35,1--40,2--15,2--21,2--30,3--30,3--34,3--37,3--41,4--14,4--25,4--26,4--29,5--10,5--11,5--14,5--26,6--13,6--18,6--19,6--30,7--11,7--12,7--34,7--36,8--16,8--19,8--23,8--39,9--19,9--22,9--33,9--38,10--17,10--24,10--40,11--13,11--22,12--31,12--38,12--39,13--20,13--40,14--18,14--28,15--27,15--33,15--37,16--24,16--25,16--29,17--22,17--28,17--35,18--20,18--28,19--32,20--26,20--36,21--28,21--29,22--31,23--25,23--32,23--35,24--37,24--39,25--41,26--37,27--33,27--41,29--39,30--40,31--36,32--34,33--34,36--38,38--41
0--7,0--17,0--36,0--38,1--3,1--8,1--13,1--35,2--15,2--18,2--25,2--37,3--14,3--19,3--29,4--12,4--20,4--21,4--27,5--18,5--31,5--35,5--37,6--9,6--23,6--26,6--35,7--18,7--19,7--39,8--10,8--21,8--29,9--11,9--27,9--30,10--12,10--22,10--39,11--24,11--37,11--38,12--20,12--27,13--27,13--34,13--41,14--18,14--31,14--40,15--16,15--28,15--31,16--22,16--34,16--39,17--24,17--28,17--32,19--29,19--37,20--26,20--30,21--32,21--36,22--31,22--33,23--26,23--29,23--39,24--28,24--33,25--28,25--33,25--40,26--32,30--32,30--40,33--41,34--38,34--41,35--41,36--38,36--40
0--4,0--10,0--11,0--22,1--26,1--27,1--36,1--41,2--14,2--20,2--23,2--31,3--12,3--29,3--34,3--41,4--9,4--16,4--22,5--11,5--23,5--25,5--31,6--17,6--19,6--27,6--31,7--10,7--11,7--14,7--33,8--17,8--19,8--21,8--39,9--12,9--24,9--28,10--32,10--34,11--39,12--20,12--38,13--20,13--21,13--26,13--30,14--29,14--38,15--29,15--32,15--38,15--40,16--17,16--25,16--41,17--18,18--30,18--35,18--37,19--28,19--32,20--34,21--30,21--31,22--30,22--33,23--37,23--40,24--25,24--33,24--37,25--28,26--28,26--37,27--34,27--40,29--41,32--35,33--38,35--36,35--39,36--39,36--40
0--11,0--24,0--34,0--39,1--5,1--25,1--37,1--38,2--5,2--9,2--22,2--37,3--7,3--8,3--12,3--19,4--22,4--25,4--26,4--30,5--9,5--29,6--17,6--18,6--33,6--38,7--11,7--23,7--36,8--10,8--24,8--26,9--16,9--18,10--30,10--31,10--32,11--13,11--17,12--19,12--21,12--40,13--18,13--23,13--33,14--23,14--28,14--35,14--41,15--20,15--25,15--26,15--27,16--17,16--30,16--31,17--34,18--38,19--23,19--39,20--27,20--29,20--40,21--34,21--36,21--37,22--31,22--41,24--26,24--27,25--40,27--33,28--32,28--40,28--41,29--37,29--41,30--39,31--34,32--35,32--39,33--36,35--36,35--38
0--6,0--30,0--32,0--38,1--5,1--31,1--37,1--39,2--15,2--20,2--36,2--41,3--5,3--7,3--22,3--34,4--17,4--20,4--24,4--30,5--9,5--34,6--12,6--19,6--39,7--20,7--29,7--38,8--12,8--24,8--27,8--29,9--16,9--21,9--34,10--21,10--25,10--31,10--33,11--14,11--15,11--33,11--35,12--32,12--39,13--17,13--24,13--25,13--40,14--25,14--27,14--29,15--30,15--37,16--17,16--20,16--31,17--31,18--23,18--26,18--28,18--33,19--22,19--30,19--36,21--27,21--38,22--23,22--28,23--26,23--32,24--40,25--35,26--33,26--41,27--39,28--36,28--37,29--34,32--41,35--37,35--40,36--38,40--41
0--9,0--22,0--25,0--37,1--19,1--20,1--36,1--38,2--6,2--17,2--18,2--41,3--20,3--22,3--26,3--38,4--10,4--23,4--32,4--35,5--9,5--11,5--15,5--17,6--13,6--23,6--36,7--11,7--27,7--32,7--38,8--16,8--28,8--35,8--38,9--14,9--18,10--14,10--25,10--27,11--12,11--34,12--15,12--21,12--28,13--19,13--24,13--29,14--33,14--35,15--24,15--25,16--30,16--31,16--34,17--21,17--23,18--28,18--39,19--29,19--31,20--29,20--40,21--24,21--33,22--39,22--40,23--40,24--39,25--26,26--30,26--41,27--30,27--36,28--37,29--37,30--36,31--32,31--37,32--41,33--34,33--35,34--40,39--41
0--6,0--16,0--31,0--33,1--9,1--21,1--35,1--36,2--12,2--32,2--38,2--41,3--8,3--22,3--34,3--39,4--12,4--13,4--14,4--25,5--8,5--13,5--22,5--35,6--19,6--29,6--36,7--18,7--21,7--28,7--40,8--23,8--27,9--20,9--35,9--37,10--16,10--19,10--29,10--33,11--17,11--25,11--38,11--40,12--13,12--30,13--18,14--17,14--24,14--26,15--19,15--36,15--39,15--41,16--20,16--29,17--24,17--28,18--30,18--31,19--24,20--32,20--40,21--37,21--39,22--23,22--34,23--28,23--33,24--37,25--36,25--41,26--30,26--32,26--33,27--28,27--34,27--35,29--30,31--38,31--40,32--38,34--39,37--41
0--1,0--2,0--17,0--41,1--3,1--8,1--32,2--10,2--12,2--36,3--14,3--20,3--29,4--6,4--9,4--39,4--40,5--20,5--29,5--32,5--33,6--26,6--28,6--39,7--15,7--21,7--24,7--33,8--24,8--25,8--37,9--10,9--28,9--36,10--25,10--39,11--17,11--18,11--21,11--35,12--17,12--23,12--40,13--18,13--23,13--24,13--38,14--29,14--34,14--37,15--16,15--22,15--27,16--27,16--30,16--38,17--20,18--27,18--28,19--21,19--31,19--34,19--37,20--22,21--23,22--23,22--35,24--41,25--31,25--36,26--30,26--33,26--35,27--37,28--29,30--31,30--32,31--38,32--38,33--34,34--40,35--41,36--39,40--41
0--14,0--19,0--20,0--31,1--10,1--18,1--28,1--38,2--9,2--11,2--19,2--34,3--13,3--26,3--29,3--36,4--8,4--14,4--18,4--40,5--10,5--27,5--32,5--33,6--19,6--22,6--26,6--41,7--9,7--17,7--26,7--28,8--12,8--16,8--31,9--23,9--40,10--32,10--37,11--12,11--18,11--29,12--15,12--17,13--36,13--39,13--40,14--20,14--23,15--21,15--28,15--30,16--20,16--25,16--33,17--22,17--33,18--38,19--24,20--35,21--34,21--38,21--39,22--35,22--37,23--31,23--41,24--25,24--32,24--41,25--29,25--39,26--34,27--28,27--32,27--36,29--37,30--35,30--38,30--39,31--40,33--41,34--37,35--36
0--15,0--18,0--21,0--38,1--10,1--14,1--32,1--40,2--8,2--24,2--32,2--34,3--9,3--20,3--32,3--39,4--7,4--8,4--18,4--34,5--9,5--19,5--22,5--26,6--13,6--19,6--31,6--33,7--12,7--25,7--37,8--16,8--26,9--15,9--23,10--14,10--17,10--19,11--13,11--37,11--39,11--41,12--28,12--29,12--33,13--36,13--41,14--22,14--34,15--28,15--35,16--25,16--29,16--34,17--23,17--30,17--37,18--23,18--25,19--30,20--36,20--39,20--40,21--26,21--28,21--39,22--31,22--33,23--36,24--27,24--29,24--35,25--41,26--29,27--28,27--35,27--40,30--38,30--41,31--32,31--40,33--38,35--36,37--38
0--16,0--17,0--18,0--20,1--17,1--22,1--30,1--37,2--10,2--15,2--28,2--41,3--17,3--32,3--38,3--41,4--8,4--11,4--18,4--23,5--10,5--11,5--27,5--29,6--8,6--20,6--30,6--40,7--9,7--27,7--31,7--32,8--32,8--33,9--27,9--31,9--36,10--25,10--35,11--23,11--34,12--15,12--22,12--36,12--39,13--20,13--21,13--31,13--40,14--15,14--29,14--30,14--38,15--40,16--28,16--37,16--41,17--26,18--19,18--25,19--23,19--24,19--26,20--21,21--36,21--41,22--25,22--35,23--38,24--29,24--33,24--39,25--33,26--37,26--38,27--39,28--31,28--35,29--34,30--34,32--34,33--35,36--39,37--40
0--10,0--13,0--35,0--41,1--4,1--6,1--27,1--38,2--28,2--34,2--35,2--41,3--5,3--25,3--36,3--40,4--32,4--34,4--39,5--8,5--14,5--22,6--16,6--19,6--34,7--10,7--19,7--24,7--30,8--14,8--18,8--29,9--21,9--22,9--24,9--39,10--31,10--40,11--12,11--19,11--32,11--33,12--24,12--27,12--33,13--18,13--20,13--36,14--33,14--35,15--20,15--23,15--36,15--37,16--30,16--37,16--39,17--26,17--30,17--40,17--41,18--38,18--40,19--22,20--23,20--28,21--29,21--30,21--38,22--25,23--27,23--31,24--39,25--26,25--28,26--27,26--29,28--32,29--38,31--32,31--33,34--35,36--37,37--41
0--17,0--22,0--29,0--36,1--9,1--20,1--24,1--32,2--18,2--25,2--36,2--38,3--16,3--27,3--30,3--34,4--7,4--9,4--29,4--31,5--7,5--21,5--25,5--32,6--13,6--19,6--23,6--30,7--19,7--26,8--13,8--31,8--33,8--41,9--12,9--38,10--17,10--35,10--38,10--39,11--22,11--28,11--34,11--35,12--14,12--30,12--35,13--21,13--32,14--21,14--23,14--28,15--16,15--31,15--34,15--40,16--21,16--37,17--19,17--23,18--26,18--27,18--29,19--37,20--26,20--37,20--40,22--30,22--38,23--33,24--28,24--33,24--40,25--29,25--33,26--41,27--37,27--39,28--36,31--34,32--41,35--41,36--39,39--40
0--11,0--14,0--25,0--26,1--4,1--7,1--36,1--41,2--5,2--18,2--19,2--38,3--10,3--17,3--30,3--32,4--32,4--34,4--40,5--32,5--33,5--38,6--11,6--17,6--25,6--29,7--13,7--28,7--29,8--17,8--19,8--28,8--39,9--14,9--25,9--31,9--40,10--20,10--31,10--36,11--12,11--15,12--22,12--27,12--40,13--21,13--22,13--37,14--18,14--34,15--36,15--37,15--39,16--19,16--22,16--23,16--24,17--37,18--21,18--35,19--27,20--26,20--33,20--41,21--27,21--41,22--30,23--26,23--32,23--34,24--37,24--39,24--41,25--40,26--35,27--29,28--33,28--35,29--38,30--31,30--36,31--34,33--35,38--39
0--1,0--16,0--27,0--31,1--24,1--29,1--34,2--9,2--24,2--29,2--32,3--15,3--19,3--28,3--39,4--5,4--10,4--32,4--40,5--7,5--8,5--30,6--11,6--17,6--19,6--25,7--31,7--33,7--38,8--18,8--28,8--36,9--12,9--19,9--35,10--31,10--39,10--40,11--14,11--18,11--36,12--14,12--23,12--30,13--25,13--29,13--30,13--37,14--15,14--27,15--30,15--38,16--20,16--37,16--41,17--20,17--21,17--38,18--20,18--22,19--28,20--41,21--33,21--34,21--39,22--26,22--35,22--36,23--24,23--26,23--40,24--31,25--27,25--37,26--33,26--37,27--33,28--41,29--38,32--34,32--39,34--41,35--36,35--40
0--4,0--18,0--29,0--33,1--6,1--12,1--15,1--21,2--13,2--18,2--20,2--36,3--4,3--5,3--9,3--27,4--9,4--27,5--29,5--37,5--41,6--22,6--24,6--31,7--23,7--29,7--38,7--39,8--11,8--24,8--25,8--37,9--26,9--31,10--14,10--18,10--22,10--35,11--20,11--30,11--32,12--15,12--16,12--33,13--16,13--17,13--24,14--16,14--17,14--25,15--27,15--38,16--23,17--20,17--30,18--21,19--21,19--28,19--32,19--34,20--28,21--40,22--23,22--28,23--26,24--29,25--31,25--37,26--36,26--40,27--34,28--34,30--33,30--35,31--35,32--36,32--41,33--34,35--39,36--38,37--38,39--40,39--41,40--41
0--1,0--14,0--25,0--30,1--8,1--32,1--37,2--8,2--13,2--16,2--39,3--5,3--9,3--21,3--30,4--6,4--24,4--35,4--36,5--11,5--32,5--36,6--7,6--13,6--28,7--18,7--21,7--23,8--9,8--11,9--12,9--16,10--12,10--34,10--35,10--39,11--25,11--35,12--25,12--40,13--34,13--41,14--27,14--29,14--40,15--18,15--22,15--23,15--37,16--17,16--23,17--19,17--24,17--28,18--20,18--31,19--22,19--24,19--26,20--27,20--38,20--41,21--33,21--38,22--23,22--40,24--31,25--28,26--27,26--29,26--30,27--33,28--29,29--41,30--40,31--32,31--33,32--41,33--37,34--35,34--36,36--39,37--38,38--39
0--6,0--10,0--28,0--32,1--8,1--10,1--30,1--35,2--11,2--14,2--25,2--33,3--9,3--13,3--30,3--34,4--17,4--24,4--38,4--41,5--8,5--24,5--33,5--41,6--15,6--24,6--30,7--10,7--12,7--40,7--41,8--28,8--34,9--33,9--36,9--38,10--34,11--18,11--21,11--33,12--19,12--27,12--32,13--16,13--36,13--40,14--15,14--18,14--29,15--23,15--40,16--19,16--30,16--39,17--22,17--34,17--38,18--22,18--25,19--27,19--28,20--26,20--29,20--31,20--37,21--35,21--36,21--37,22--23,22--27,23--32,23--35,24--36,25--39,25--41,26--28,26--38,26--39,27--31,29--32,29--37,31--37,31--39,35--40
0--6,0--9,0--17,0--39,1--24,1--32,1--36,1--41,2--5,2--13,2--16,2--37,3--11,3--25,3--29,3--31,4--13,4--19,4--34,4--40,5--7,5--21,5--27,6--7,6--10,6--14,7--14,7--27,8--25,8--34,8--35,8--40,9--12,9--28,9--31,10--28,10--37,10--39,11--22,11--27,11--40,12--33,12--34,12--36,13--20,13--26,14--16,14--24,15--17,15--29,15--32,15--33,16--22,16--25,17--28,17--35,18--24,18--25,18--26,18--32,19--22,19--26,19--35,20--34,20--38,20--41,21--36,21--38,21--39,22--24,23--26,23--30,23--39,23--41,27--37,28--33,29--30,29--35,30--31,30--38,31--38,32--33,36--40,37--41
0--4,0--26,0--34,0--40,1--5,1--28,1--36,1--37,2--18,2--20,2--24,2--40,3--6,3--12,3--16,3--26,4--11,4--28,4--35,5--6,5--13,5--28,6--10,6--29,7--14,7--15,7--22,7--39,8--19,8--23,8--35,8--38,9--12,9--25,9--32,9--41,10--18,10--30,10--31,11--17,11--20,11--37,12--13,12--23,13--25,13--27,14--18,14--22,14--38,15--18,15--32,15--39,16--17,16--29,16--30,17--26,17--33,19--23,19--31,19--32,20--22,20--27,21--24,21--27,21--30,21--31,22--40,23--36,24--27,24--37,25--35,25--39,26--33,28--29,29--36,30--37,31--41,32--38,33--35,33--41,34--38,34--39,34--41,36--40
0--2,0--3,0--15,0--17,1--7,1--11,1--18,1--25,2--5,2--6,2--17,3--19,3--29,3--31,4--10,4--22,4--30,4--34,5--8,5--26,5--28,6--13,6--28,6--41,7--21,7--29,7--32,8--14,8--18,8--38,9--22,9--24,9--26,9--30,10--12,10--13,10--33,11--15,11--29,11--37,12--19,12--20,12--27,13--16,13--26,14--17,14--37,14--41,15--19,15--39,16--17,16--21,16--39,18--36,18--41,19--24,20--25,20--27,20--41,21--29,21--39,22--27,22--30,23--25,23--28,23--34,23--35,24--33,24--37,25--38,26--35,27--36,28--33,30--35,31--34,31--36,31--38,32--33,32--34,32--40,35--37,36--40,38--40,39--40
0--5,0--10,0--28,0--38,1--5,1--7,1--16,1--33,2--3,2--25,2--36,2--39,3--12,3--23,3--41,4--10,4--17,4--36,4--41,5--35,5--37,6--21,6--24,6--27,6--40,7--15,7--36,7--40,8--19,8--22,8--26,8--27,9--13,9--19,9--30,9--35,10--26,10--29,11--13,11--18,11--25,11--40,12--18,12--22,12--39,13--20,13--21,14--16,14--24,14--33,14--35,15--30,15--32,15--41,16--29,16--37,17--33,17--34,17--39,18--26,18--32,19--24,19--41,20--22,20--29,20--34,21--29,21--31,22--25,23--31,23--32,23--33,24--28,25--36,26--38,27--28,27--37,28--34,30--37,30--39,31--34,31--38,32--38,35--40
0--4,0--27,0--36,0--37,1--6,1--10,1--30,1--33,2--5,2--9,2--28,2--39,3--21,3--25,3--27,3--40,4--22,4--29,4--34,5--9,5--19,5--26,6--13,6--14,6--31,7--13,7--15,7--24,7--29,8--9,8--15,8--19,8--26,9--22,10--14,10--16,10--18,11--19,11--28,11--34,11--39,12--17,12--25,12--35,12--40,13--28,13--32,14--17,14--35,15--16,15--36,16--26,16--41,17--18,17--37,18--25,18--27,19--23,20--21,20--22,20--23,20--38,21--24,21--33,22--32,23--31,23--41,24--32,24--41,25--39,26--37,27--33,28--35,29--30,29--40,30--36,30--38,31--34,31--35,32--38,33--40,34--37,36--38,39--41
0--7,0--21,0--30,0--35,1--12,1--16,1--19,1--37,2--10,2--17,2--27,2--38,3--23,3--31,3--34,3--35,4--11,4--29,4--30,4--35,5--8,5--11,5--23,5--36,6--8,6--14,6--24,6--39,7--9,7--32,7--40,8--9,8--25,9--26,9--33,10--11,10--24,10--39,11--23,12--25,12--27,12--38,13--29,13--31,13--32,13--36,14--17,14--33,14--35,15--20,15--32,15--34,15--41,16--26,16--34,16--39,17--28,17--39,18--19,18--22,18--33,18--40,19--20,19--28,20--21,20--38,21--31,21--41,22--26,22--27,22--28,23--29,24--25,24--29,25--31,26--41,27--40,28--37,30--32,30--37,33--36,34--36,37--38,40--41
0--4,0--17,0--20,0--31,1--5,1--22,1--25,1--40,2--6,2--16,2--17,2--33,3--8,3--21,3--24,3--37,4--7,4--13,4--20,5--22,5--37,5--40,6--15,6--24,6--31,7--9,7--10,7--41,8--21,8--27,8--35,9--11,9--12,9--16,10--12,10--19,10--36,11--17,11--27,11--34,12--14,12--40,13--18,13--20,13--35,14--22,14--30,14--33,15--26,15--32,15--36,16--19,16--34,17--19,18--25,18--30,18--40,19--27,20--23,21--26,21--28,22--38,23--28,23--29,23--30,24--26,24--29,25--32,25--38,26--28,27--34,28--41,29--33,29--39,30--31,31--35,32--36,32--41,33--38,34--39,35--39,36--38,37--39,37--41
0--11,0--13,0--29,0--35,1--17,1--19,1--27,1--33,2--5,2--29,2--34,2--38,3--7,3--23,3--27,3--32,4--12,4--16,4--22,4--37,5--12,5--33,5--39,6--14,6--16,6--31,6--34,7--21,7--34,7--35,8--17,8--23,8--25,8--40,9--15,9--16,9--18,9--21,10--15,10--20,10--36,10--40,11--14,11--19,11--31,12--23,12--32,13--28,13--37,13--39,14--22,14--33,15--31,15--39,16--20,17--18,17--41,18--28,18--38,19--24,19--25,20--30,20--40,21--28,21--35,22--26,22--27,23--41,24--25,24--26,24--30,25--33,26--37,26--39,27--41,28--41,29--30,29--38,30--38,31--36,32--34,32--40,35--36,36--37
0--7,0--10,0--12,0--31,1--9,1--15,1--25,1--41,2--6,2--18,2--20,2--37,3--8,3--14,3--17,3--30,4--16,4--25,4--27,4--36,5--11,5--22,5--24,5--29,6--17,6--31,6--37,7--8,7--19,7--21,8--20,8--30,9--24,9--32,9--36,10--15,10--25,10--40,11--14,11--28,11--39,12--19,12--33,12--38,13--16,13--19,13--26,13--40,14--15,14--23,15--18,16--19,16--23,17--36,17--37,18--26,18--37,20--28,20--32,21--26,21--27,21--30,22--27,22--30,22--33,23--35,23--38,24--28,24--35,25--35,26--41,27--39,28--36,29--33,29--34,29--41,31--32,31--41,32--39,33--34,34--38,34--40,35--38,39--40
0--4,0--9,0--17,0--38,1--3,1--24,1--25,1--41,2--11,2--16,2--32,2--41,3--10,3--23,3--38,4--14,4--32,4--39,5--12,5--16,5--21,5--40,6--8,6--18,6--33,6--37,7--14,7--20,7--30,7--39,8--15,8--20,8--40,9--11,9--27,9--29,10--21,10--28,10--35,11--39,11--40,12--18,12--33,12--34,13--15,13--21,13--33,13--37,14--24,14--36,15--36,15--41,16--30,16--39,17--26,17--28,17--31,18--24,18--28,19--22,19--27,19--30,19--31,20--23,20--33,21--22,22--25,22--32,23--26,23--38,24--25,25--31,26--27,26--35,27--37,28--36,29--31,29--34,29--35,30--35,32--34,34--38,36--40,37--41
0--9,0--12,0--17,0--20,1--10,1--18,1--32,1--36,2--22,2--24,2--30,2--33,3--6,3--8,3--16,3--29,4--7,4--18,4--19,4--35,5--12,5--19,5--28,5--29,6--8,6--26,6--31,7--13,7--26,7--40,8--16,8--38,9--16,9--21,9--28,10--14,10--31,10--37,11--27,11--34,11--35,11--36,12--31,12--37,13--24,13--26,13--39,14--15,14--23,14--40,15--21,15--24,15--29,16--37,17--19,17--37,17--39,18--25,18--41,19--20,20--21,20--30,21--30,22--30,22--34,22--39,23--31,23--36,23--38,24--33,25--27,25--40,25--41,26--41,27--32,27--34,28--29,28--32,32--40,33--35,33--36,34--35,38--39,38--41
0--14,0--22,0--32,0--39,1--20,1--29,1--34,1--38,2--15,2--19,2--20,2--26,3--20,3--22,3--25,3--33,4--16,4--22,4--23,4--33,5--9,5--11,5--23,5--24,6--16,6--21,6--35,6--39,7--11,7--13,7--21,7--27,8--15,8--17,8--28,8--33,9--14,9--26,9--40,10--25,10--32,10--35,10--41,11--29,11--41,12--18,12--21,12--24,12--30,13--31,13--32,13--34,14--19,14--30,15--19,15--29,16--40,16--41,17--35,17--36,17--40,18--24,18--28,18--37,19--23,20--26,21--33,22--31,23--37,24--38,25--27,25--38,26--29,27--28,27--37,28--38,30--34,30--41,31--36,31--40,32--39,34--37,35--36,36--39
0--5,0--7,0--9,0--39,1--9,1--30,1--31,1--38,2--5,2--14,2--20,2--21,3--19,3--26,3--27,3--32,4--20,4--25,4--36,4--41,5--12,5--31,6--12,6--27,6--29,6--33,7--8,7--17,7--26,8--28,8--35,8--38,9--33,9--37,10--15,10--16,10--32,10--41,11--18,11--26,11--36,11--38,12--13,12--22,13--15,13--26,13--28,14--28,14--30,14--34,15--23,15--34,16--22,16--25,16--40,17--23,17--24,17--39,18--33,18--37,18--38,19--21,19--27,19--30,20--34,20--35,21--24,21--34,22--29,22--30,23--31,23--36,24--32,24--35,25--28,25--41,27--37,29--37,29--39,31--40,32--33,35--40,36--41,39--40
0--2,0--8,0--9,0--39,1--14,1--16,1--20,1--28,2--5,2--7,2--12,3--6,3--11,3--13,3--16,4--8,4--19,4--29,4--36,5--15,5--30,5--31,6--30,6--31,6--33,7--18,7--20,7--35,8--37,8--40,9--24,9--32,9--40,10--12,10--14,10--25,10--32,11--12,11--21,11--33,12--39,13--24,13--26,13--27,14--15,14--34,15--35,15--37,16--22,16--36,17--21,17--29,17--30,17--39,18--29,18--30,18--36,19--22,19--27,19--41,20--37,20--38,21--25,21--33,22--35,22--38,23--34,23--37,23--39,23--40,24--26,24--41,25--31,25--34,26--32,26--41,27--38,27--41,28--29,28--35,28--38,31--36,32--33,34--40
0--6,0--7,0--32,0--40,1--12,1--17,1--20,1--32,2--9,2--13,2--16,2--38,3--7,3--10,3--33,3--40,4--19,4--28,4--29,4--41,5--11,5--14,5--15,5--27,6--14,6--17,6--21,7--20,7--22,8--9,8--25,8--32,8--37,9--15,9--22,10--18,10--29,10--40,11--18,11--26,11--31,12--24,12--25,12--30,13--29,13--33,13--35,14--24,14--36,15--16,15--35,16--22,16--28,17--26,17--39,18--37,18--41,19--26,19--27,19--29,20--23,20--39,21--34,21--35,21--37,22--30,23--25,23--33,23--36,24--32,24--38,25--31,26--41,27--31,27--35,28--38,28--39,30--37,30--39,31--34,33--38,34--36,34--40,36--41
0--2,0--10,0--24,0--38,1--7,1--33,1--36,1--37,2--26,2--27,2--41,3--15,3--25,3--30,3--34,4--16,4--22,4--32,4--37,5--6,5--15,5--18,5--31,6--26,6--30,6--35,7--28,7--32,7--36,8--15,8--20,8--28,8--37,9--14,9--23,9--32,9--40,10--24,10--31,10--41,11--13,11--16,11--23,11--24,12--17,12--24,12--25,12--40,13--16,13--20,13--27,14--18,14--19,14--31,15--29,16--21,17--18,17--38,17--39,18--34,19--22,19--27,19--35,20--22,20--28,21--25,21--33,21--38,22--30,23--28,23--41,25--34,26--30,26--41,27--39,29--33,29--36,29--40,31--37,32--39,33--35,34--40,35--39,36--38
0--1,0--12,0--25,0--28,1--6,1--22,1--34,2--3,2--5,2--19,2--28,3--8,3--20,3--35,4--8,4--9,4--22,4--33,5--12,5--18,5--21,6--24,6--36,6--38,7--9,7--27,7--31,7--33,8--29,8--39,9--23,9--41,10--14,10--32,10--39,10--40,11--14,11--15,11--30,11--31,12--26,12--39,13--16,13--22,13--28,13--38,14--17,14--24,15--16,15--27,15--29,16--23,16--34,17--35,17--36,17--37,18--26,18--34,18--35,19--25,19--38,19--41,20--30,20--36,20--40,21--32,21--37,21--39,22--30,23--31,23--32,24--30,24--31,25--26,25--28,26--37,27--33,27--41,29--40,29--41,32--34,33--40,35--37,36--38
0--1,0--12,0--34,0--38,1--11,1--17,1--40,2--3,2--14,2--30,2--34,3--11,3--29,3--32,4--21,4--22,4--28,4--36,5--10,5--11,5--19,5--38,6--12,6--22,6--27,6--32,7--10,7--21,7--29,7--39,8--13,8--17,8--18,8--35,9--28,9--31,9--37,9--40,10--17,10--20,11--33,12--22,12--38,13--20,13--25,13--30,14--24,14--26,14--37,15--23,15--26,15--32,15--36,16--23,16--25,16--32,16--39,17--24,18--24,18--35,18--37,19--29,19--33,19--41,20--24,20--26,21--28,21--36,22--35,23--31,23--34,25--33,25--37,26--27,27--31,27--33,28--30,29--41,30--40,31--40,34--35,36--41,38--39,39--41
0--22,0--27,0--28,0--36,1--20,1--22,1--25,1--33,2--3,2--19,2--28,2--30,3--4,3--5,3--14,4--29,4--38,4--41,5--17,5--23,5--36,6--8,6--13,6--25,6--35,7--22,7--27,7--29,7--32,8--21,8--32,8--38,9--10,9--13,9--17,9--26,10--20,10--24,10--35,11--14,11--21,11--23,11--30,12--15,12--18,12--24,12--41,13--18,13--20,14--15,14--40,15--28,15--31,16--17,16--22,16--27,16--31,17--40,18--33,18--37,19--26,19--34,19--35,20--26,21--24,21--35,23--36,23--39,24--34,25--26,25--41,27--31,28--37,29--37,29--39,30--31,30--34,32--33,32--40,33--39,34--41,36--40,37--38,38--39
0--9,0--10,0--12,0--32,1--10,1--21,1--25,1--36,2--3,2--12,2--32,2--39,3--28,3--34,3--35,4--9,4--24,4--30,4--38,5--7,5--18,5--21,5--34,6--17,6--31,6--34,6--41,7--19,7--24,7--31,8--20,8--23,8--30,8--37,9--14,9--25,10--27,10--28,11--13,11--20,11--22,11--26,12--17,12--18,13--16,13--31,13--37,14--26,14--39,14--41,15--16,15--28,15--38,15--41,16--34,16--39,17--22,17--27,18--27,18--35,19--25,19--39,19--40,20--36,20--40,21--29,21--41,22--25,22--32,23--24,23--30,23--38,24--29,26--33,26--35,27--30,28--40,29--33,29--36,31--37,32--33,33--35,36--37,38--40
0--7,0--28,0--29,0--33,1--34,1--36,1--40,1--41,2--11,2--25,2--36,2--39,3--9,3--18,3--26,3--39,4--5,4--13,4--27,4--33,5--12,5--13,5--30,6--16,6--24,6--31,6--40,7--22,7--38,7--41,8--11,8--25,8--37,8--40,9--14,9--18,9--30,10--15,10--21,10--23,10--30,11--13,11--20,12--14,12--16,12--24,13--20,14--19,14--35,15--17,15--21,15--32,16--18,16--30,17--23,17--31,17--33,18--24,19--22,19--38,19--41,20--27,20--31,21--26,21--41,22--24,22--28,23--26,23--37,25--34,25--35,26--37,27--36,27--37,28--29,28--34,29--38,29--40,31--32,32--33,32--34,35--38,35--39,36--39
0--2,0--7,0--8,0--14,1--5,1--24,1--25,1--41,2--22,2--28,2--33,3--7,3--9,3--11,3--18,4--5,4--10,4--19,4--36,5--17,5--34,6--13,6--17,6--18,6--40,7--21,7--41,8--26,8--27,8--30,9--11,9--21,9--29,10--16,10--17,10--31,11--31,11--35,12--13,12--16,12--24,12--26,13--14,13--18,14--32,14--41,15--32,15--37,15--38,15--40,16--20,16--29,17--29,18--32,19--20,19--22,19--28,20--21,20--28,21--40,22--27,22--33,23--27,23--30,23--35,23--39,24--25,24--36,25--30,25--35,26--33,26--39,27--41,28--32,29--38,30--36,31--37,31--39,33--34,34--35,34--38,36--37,37--40,38--39
0--17,0--22,0--23,0--38,1--9,1--11,1--24,1--41,2--18,2--20,2--25,2--34,3--6,3--14,3--24,3--34,4--30,4--34,4--35,4--36,5--8,5--9,5--19,5--30,6--10,6--32,6--39,7--23,7--27,7--28,7--39,8--13,8--24,8--33,9--18,9--24,10--15,10--17,10--35,11--13,11--21,11--30,12--15,12--29,12--30,12--31,13--14,13--25,14--28,14--38,15--21,15--32,16--19,16--26,16--28,16--41,17--35,17--39,18--22,18--38,19--32,19--41,20--22,20--36,20--37,21--23,21--37,22--25,23--27,25--40,26--33,26--38,26--40,27--31,27--37,28--33,29--31,29--39,29--40,31--34,32--33,35--36,36--40,37--41
