0--3,0--11,0--32,0--34,1--3,1--8,1--25,1--35,2--4,2--24,2--28,2--34,3--5,3--12,4--9,4--10,4--21,5--6,5--23,5--26,6--14,6--20,6--32,7--10,7--21,7--23,7--29,8--16,8--22,8--31,9--10,9--23,9--27,10--28,11--12,11--19,11--32,12--15,12--31,13--14,13--25,13--32,13--33,14--15,14--34,15--23,15--24,16--24,16--31,16--35,17--18,17--26,17--27,17--30,18--26,18--30,18--33,19--20,19--22,19--28,20--22,20--27,21--28,21--30,22--35,24--29,25--27,25--35,26--33,29--30,29--33,31--34
0--6,0--9,0--14,0--26,1--7,1--13,1--29,1--35,2--9,2--13,2--17,2--34,3--16,3--25,3--28,3--29,4--19,4--23,4--28,4--34,5--10,5--18,5--26,5--29,6--11,6--18,6--27,7--13,7--19,7--29,8--11,8--16,8--24,8--33,9--33,9--35,10--11,10--15,10--30,11--14,12--13,12--16,12--32,12--34,14--20,14--23,15--28,15--31,15--35,16--20,17--19,17--24,17--27,18--22,18--26,19--30,20--23,20--25,21--25,21--27,21--31,21--33,22--26,22--27,22--28,23--32,24--25,24--31,30--32,30--33,31--32,34--35
0--12,0--18,0--19,0--32,1--11,1--16,1--18,1--25,2--3,2--7,2--20,2--24,3--14,3--23,3--28,4--5,4--13,4--21,4--30,5--7,5--13,5--25,6--10,6--16,6--17,6--30,7--8,7--21,8--13,8--14,8--29,9--15,9--16,9--29,9--33,10--11,10--32,10--34,11--23,11--31,12--30,12--31,12--33,13--32,14--26,14--28,15--17,15--22,15--24,16--19,17--20,17--22,18--34,18--35,19--33,19--34,20--21,20--22,21--35,22--25,23--31,23--33,24--26,24--27,25--27,26--29,26--35,27--32,27--35,28--29,28--30,31--34
0--4,0--9,0--22,0--29,1--4,1--17,1--28,1--32,2--4,2--9,2--10,2--19,3--7,3--8,3--14,3--15,4--6,5--6,5--24,5--25,5--26,6--12,6--17,7--11,7--21,7--26,8--12,8--14,8--35,9--18,9--25,10--20,10--29,10--35,11--13,11--34,11--35,12--24,12--30,13--15,13--27,13--33,14--24,14--34,15--18,15--27,16--17,16--29,16--32,16--34,17--31,18--33,18--34,19--23,19--30,19--33,20--21,20--25,20--26,21--26,21--32,22--23,22--30,22--31,23--27,23--30,24--29,25--31,27--28,28--32,28--35,31--33
0--3,0--7,0--12,0--23,1--13,1--22,1--24,1--27,2--4,2--10,2--14,2--33,3--14,3--32,3--35,4--12,4--16,4--27,5--11,5--15,5--29,5--32,6--11,6--19,6--24,6--25,7--23,7--32,7--33,8--12,8--18,8--23,8--33,9--10,9--11,9--20,9--35,10--17,10--28,11--18,12--21,13--14,13--16,13--25,14--23,15--21,15--22,15--30,16--17,16--34,17--19,17--30,18--19,18--22,19--22,20--26,20--29,20--30,21--27,21--33,24--25,24--28,25--31,26--28,26--32,26--35,27--31,28--31,29--31,29--34,30--34,34--35
0--7,0--19,0--21,0--25,1--2,1--8,1--17,1--19,2--19,2--29,2--31,3--5,3--7,3--9,3--13,4--10,4--16,4--17,4--28,5--11,5--17,5--34,6--16,6--23,6--27,6--28,7--11,7--20,8--18,8--23,8--31,9--10,9--26,9--35,10--11,10--14,11--34,12--24,12--26,12--33,12--35,13--18,13--27,13--30,14--18,14--32,14--33,15--19,15--22,15--27,15--32,16--17,16--21,18--22,20--26,20--32,20--35,21--29,21--31,22--24,22--30,23--29,23--33,24--26,24--28,25--32,25--34,25--35,27--33,28--30,29--30,31--34
0--7,0--12,0--19,0--26,1--3,1--16,1--25,1--28,2--8,2--10,2--32,2--35,3--6,3--9,3--33,4--11,4--15,4--18,4--20,5--18,5--20,5--24,5--31,6--14,6--16,6--33,7--14,7--23,7--30,8--17,8--19,8--31,9--14,9--16,9--22,10--13,10--24,10--25,11--23,11--25,11--28,12--16,12--21,12--33,13--26,13--28,13--29,14--32,15--19,15--27,15--29,17--18,17--32,17--33,18--25,19--21,20--31,20--34,21--26,21--28,22--24,22--30,22--35,23--30,23--32,24--27,26--30,27--34,27--35,29--31,29--34,34--35
0--3,0--6,0--7,0--22,1--13,1--20,1--29,1--30,2--6,2--9,2--20,2--21,3--6,3--14,3--28,4--9,4--17,4--31,4--35,5--11,5--12,5--17,5--31,6--9,7--10,7--26,7--28,8--19,8--26,8--27,8--34,9--23,10--12,10--21,10--35,11--18,11--19,11--29,12--23,12--24,13--23,13--29,13--32,14--32,14--33,14--34,15--16,15--21,15--30,15--32,16--18,16--25,16--35,17--28,17--33,18--22,18--26,19--23,19--33,20--22,20--34,21--27,22--24,24--27,24--30,25--27,25--30,25--31,26--29,28--35,31--32,33--34
0--8,0--23,0--25,0--33,1--5,1--12,1--20,1--31,2--6,2--11,2--22,2--28,3--5,3--7,3--14,3--31,4--15,4--24,4--25,4--30,5--17,5--18,6--19,6--24,6--26,7--11,7--16,7--20,8--22,8--24,8--34,9--15,9--24,9--25,9--26,10--12,10--13,10--18,10--20,11--28,11--34,12--27,12--29,13--19,13--29,13--35,14--19,14--26,14--30,15--26,15--35,16--18,16--23,16--35,17--27,17--29,17--35,18--30,19--34,20--33,21--27,21--28,21--32,21--33,22--31,22--32,23--28,23--33,25--32,27--30,29--34,31--32
0--3,0--17,0--29,0--31,1--5,1--11,1--21,1--22,2--12,2--18,2--19,2--24,3--15,3--27,3--28,4--9,4--15,4--18,4--32,5--26,5--31,5--34,6--9,6--10,6--15,6--23,7--11,7--13,7--20,7--35,8--13,8--20,8--22,8--26,9--26,9--30,10--16,10--17,10--20,11--25,11--34,12--19,12--28,12--29,13--17,13--29,14--19,14--25,14--27,14--35,15--27,16--21,16--23,16--24,17--31,18--22,18--33,19--34,20--33,21--33,21--35,22--35,23--30,23--33,24--30,24--31,25--27,25--32,26--32,28--29,28--34,30--32
0--6,0--20,0--29,0--30,1--8,1--9,1--12,1--25,2--7,2--13,2--20,2--29,3--5,3--12,3--30,3--32,4--9,4--13,4--17,4--31,5--7,5--23,5--26,6--20,6--28,6--34,7--23,7--33,8--18,8--25,8--35,9--13,9--31,10--14,10--15,10--22,10--35,11--12,11--16,11--19,11--27,12--34,13--14,14--18,14--34,15--17,15--22,15--34,16--17,16--30,16--32,17--33,18--21,18--24,19--23,19--25,19--33,20--24,21--23,21--28,21--31,22--27,22--31,24--26,24--35,25--33,26--30,26--32,27--28,27--35,28--29,29--32
0--8,0--15,0--22,0--35,1--2,1--3,1--12,1--17,2--15,2--32,2--35,3--14,3--16,3--30,4--6,4--15,4--19,4--28,5--6,5--10,5--29,5--34,6--26,6--27,7--17,7--32,7--33,7--34,8--21,8--26,8--27,9--13,9--17,9--19,9--31,10--13,10--27,10--31,11--14,11--16,11--30,11--33,12--19,12--23,12--24,13--26,13--30,14--18,14--32,15--25,16--21,16--31,17--24,18--19,18--23,18--27,20--25,20--29,20--33,20--35,21--25,21--28,22--23,22--29,22--34,23--32,24--29,24--30,25--28,26--33,28--31,34--35
0--5,0--11,0--20,0--23,1--18,1--22,1--34,1--35,2--3,2--21,2--26,2--33,3--5,3--13,3--14,4--8,4--15,4--22,4--32,5--7,5--28,6--16,6--17,6--24,6--26,7--18,7--27,7--29,8--15,8--29,8--33,9--12,9--23,9--24,9--35,10--13,10--15,10--27,10--32,11--17,11--25,11--26,12--14,12--15,12--21,13--16,13--27,14--31,14--32,16--19,16--20,17--19,17--25,18--22,18--31,19--28,19--30,20--31,20--35,21--24,21--30,22--23,23--29,24--25,25--32,26--28,27--34,28--34,29--33,30--33,30--34,31--35
0--3,0--5,0--18,0--35,1--8,1--28,1--29,1--35,2--7,2--10,2--12,2--27,3--26,3--34,3--35,4--8,4--9,4--12,4--18,5--14,5--17,5--21,6--15,6--18,6--19,6--23,7--13,7--17,7--28,8--14,8--31,9--16,9--23,9--34,10--11,10--17,10--30,11--14,11--19,11--33,12--24,12--28,13--17,13--22,13--27,14--21,15--20,15--21,15--30,16--21,16--24,16--34,18--29,19--33,19--34,20--30,20--31,20--32,22--23,22--31,22--32,23--35,24--26,24--30,25--28,25--29,25--32,25--33,26--27,26--29,27--33,31--32
0--5,0--13,0--14,0--35,1--8,1--21,1--27,1--30,2--13,2--28,2--31,2--32,3--9,3--11,3--28,3--35,4--11,4--20,4--21,4--33,5--8,5--29,5--30,6--8,6--16,6--19,6--25,7--11,7--25,7--26,7--31,8--27,9--19,9--22,9--34,10--13,10--15,10--16,10--31,11--25,12--17,12--26,12--27,12--29,13--24,14--15,14--29,14--33,15--18,15--19,16--18,16--27,17--19,17--20,17--21,18--21,18--31,20--28,20--32,22--23,22--24,22--34,23--28,23--33,23--35,24--25,24--34,26--29,26--32,30--34,30--35,32--33
0--14,0--27,0--28,0--34,1--5,1--13,1--20,1--34,2--8,2--29,2--30,2--34,3--20,3--31,3--32,3--35,4--5,4--9,4--23,4--30,5--12,5--31,6--8,6--12,6--17,6--27,7--13,7--22,7--25,7--31,8--23,8--31,9--10,9--11,9--27,10--14,10--20,10--26,11--21,11--23,11--25,12--18,12--33,13--21,13--35,14--21,14--32,15--17,15--19,15--21,15--24,16--17,16--19,16--20,16--33,17--19,18--26,18--28,18--32,19--22,22--28,22--29,23--34,24--25,24--27,24--29,25--32,26--30,26--35,28--33,29--30,33--35
0--2,0--4,0--8,0--31,1--3,1--9,1--30,1--31,2--16,2--25,2--27,3--12,3--18,3--32,4--19,4--30,4--34,5--9,5--18,5--21,5--28,6--7,6--11,6--23,6--24,7--8,7--29,7--32,8--21,8--32,9--10,9--17,10--13,10--25,10--35,11--25,11--29,11--31,12--17,12--19,12--28,13--16,13--20,13--27,14--15,14--17,14--24,14--33,15--18,15--20,15--22,16--17,16--19,18--34,19--27,20--23,20--33,21--33,21--34,22--24,22--25,22--35,23--26,23--35,24--28,26--28,26--29,26--30,27--30,29--33,31--35,32--34
0--8,0--23,0--25,0--34,1--3,1--4,1--10,1--31,2--5,2--14,2--15,2--33,3--14,3--17,3--29,4--8,4--17,4--20,5--26,5--28,5--35,6--9,6--21,6--22,6--29,7--13,7--24,7--25,7--27,8--15,8--18,9--20,9--23,9--28,10--11,10--13,10--18,11--14,11--15,11--33,12--22,12--27,12--33,12--35,13--25,13--35,14--19,15--29,16--17,16--21,16--25,16--32,17--27,18--22,18--35,19--23,19--27,19--30,20--24,20--31,21--29,21--32,22--32,23--26,24--28,24--34,26--30,26--31,28--34,30--33,30--34,31--32
0--19,0--24,0--31,0--34,1--7,1--12,1--23,1--30,2--7,2--16,2--24,2--34,3--13,3--23,3--28,3--31,4--5,4--14,4--18,4--31,5--10,5--12,5--21,6--21,6--29,6--32,6--35,7--18,7--32,8--9,8--16,8--22,8--33,9--13,9--20,9--25,10--17,10--26,10--35,11--13,11--19,11--21,11--30,12--14,12--26,13--32,14--28,14--32,15--17,15--19,15--22,15--33,16--26,16--35,17--20,17--22,18--27,18--30,19--23,20--30,20--33,21--31,22--25,23--27,24--27,24--28,25--26,25--35,27--29,28--34,29--33,29--34
0--2,0--4,0--10,0--29,1--8,1--15,1--18,1--25,2--13,2--20,2--28,3--6,3--13,3--18,3--21,4--6,4--28,4--30,5--8,5--14,5--27,5--29,6--21,6--25,7--13,7--17,7--28,7--34,8--16,8--26,9--17,9--20,9--23,9--26,10--27,10--29,10--31,11--12,11--23,11--30,11--34,12--19,12--21,12--30,13--21,14--16,14--20,14--22,15--19,15--33,15--35,16--23,16--32,17--22,17--35,18--19,18--32,19--27,20--24,22--31,22--35,23--30,24--25,24--32,24--34,25--28,26--27,26--31,29--33,31--32,33--34,33--35
0--7,0--14,0--24,0--27,1--2,1--11,1--20,1--28,2--17,2--25,2--35,3--5,3--12,3--21,3--23,4--6,4--16,4--22,4--27,5--21,5--22,5--23,6--8,6--11,6--18,7--18,7--20,7--31,8--12,8--24,8--32,9--16,9--23,9--25,9--30,10--14,10--15,10--17,10--24,11--26,11--27,12--16,12--29,13--15,13--26,13--31,13--33,14--29,14--30,15--33,15--34,16--23,17--28,17--35,18--21,18--30,19--25,19--26,19--32,19--33,20--22,20--35,21--28,22--30,24--34,25--34,26--32,27--29,28--33,29--31,31--32,34--35
0--5,0--21,0--23,0--24,1--4,1--9,1--15,1--26,2--6,2--19,2--25,2--30,3--9,3--10,3--20,3--28,4--20,4--28,4--31,5--25,5--31,5--34,6--7,6--17,6--30,7--9,7--22,7--32,8--11,8--13,8--27,8--32,9--14,10--20,10--25,10--34,11--15,11--18,11--21,12--16,12--25,12--32,12--34,13--16,13--19,13--35,14--17,14--23,14--35,15--22,15--27,16--30,16--31,17--23,17--35,18--29,18--31,18--33,19--24,19--35,20--26,21--24,21--34,22--26,22--33,23--24,26--28,27--29,27--33,28--29,29--30,32--33
0--7,0--14,0--15,0--35,1--11,1--15,1--23,1--31,2--9,2--22,2--28,2--33,3--5,3--9,3--27,3--32,4--5,4--11,4--17,4--22,5--17,5--35,6--13,6--24,6--26,6--33,7--8,7--25,7--27,8--10,8--26,8--35,9--23,9--34,10--13,10--16,10--22,11--14,11--34,12--18,12--24,12--33,12--35,13--15,13--16,14--29,14--30,15--16,16--21,17--25,17--32,18--23,18--28,18--32,19--20,19--25,19--31,19--32,20--24,20--29,20--30,21--23,21--25,21--26,22--33,24--28,26--29,27--30,27--31,28--34,29--34,30--31
0--12,0--15,0--22,0--31,1--13,1--16,1--18,1--34,2--4,2--6,2--23,2--30,3--14,3--15,3--19,3--28,4--21,4--25,4--34,5--8,5--9,5--12,5--27,6--7,6--10,6--31,7--8,7--30,7--35,8--28,8--35,9--20,9--22,9--32,10--24,10--28,10--33,11--18,11--20,11--31,11--32,12--29,12--34,13--17,13--26,13--30,14--27,14--30,14--31,15--16,15--33,16--24,16--26,17--19,17--25,17--34,18--23,18--29,19--23,19--33,20--21,20--24,21--28,21--35,22--24,22--26,23--27,25--29,25--32,26--35,27--33,29--32
0--2,0--13,0--14,0--35,1--12,1--14,1--27,1--35,2--19,2--23,2--32,3--5,3--7,3--26,3--30,4--20,4--23,4--31,4--34,5--25,5--30,5--34,6--14,6--15,6--21,6--32,7--15,7--24,7--25,8--13,8--23,8--24,8--31,9--17,9--23,9--30,9--32,10--16,10--19,10--21,10--24,11--12,11--15,11--29,11--30,12--21,12--28,13--28,13--29,14--25,15--22,16--20,16--26,16--29,17--18,17--33,17--35,18--22,18--24,18--25,19--33,19--34,20--22,20--26,21--31,22--33,26--28,27--28,27--31,27--33,29--35,32--34
0--6,0--11,0--16,0--29,1--11,1--16,1--20,1--32,2--7,2--12,2--30,2--31,3--5,3--8,3--14,3--23,4--9,4--14,4--24,4--25,5--10,5--13,5--33,6--18,6--26,6--30,7--10,7--22,7--35,8--14,8--24,8--32,9--26,9--27,9--28,10--16,10--31,11--12,11--18,12--20,12--34,13--14,13--20,13--23,15--16,15--25,15--33,15--34,17--19,17--21,17--26,17--35,18--28,18--29,19--21,19--24,19--25,20--28,21--23,21--34,22--25,22--28,22--33,23--26,24--35,27--31,27--32,27--33,29--30,29--34,30--35,31--32
0--4,0--11,0--23,0--25,1--5,1--6,1--7,1--27,2--11,2--21,2--24,2--31,3--12,3--18,3--21,3--32,4--6,4--9,4--33,5--7,5--8,5--17,6--17,6--20,7--22,7--24,8--13,8--14,8--15,9--21,9--28,9--34,10--13,10--16,10--30,10--32,11--22,11--23,12--13,12--18,12--31,13--26,14--26,14--29,14--30,15--16,15--19,15--28,16--19,16--20,17--24,17--25,18--20,18--28,19--29,19--30,20--33,21--32,22--23,22--31,23--35,24--34,25--27,25--34,26--27,26--35,27--31,28--30,29--33,29--35,32--35,33--34
0--6,0--16,0--22,0--27,1--12,1--16,1--17,1--19,2--9,2--30,2--32,2--35,3--26,3--28,3--32,3--34,4--8,4--11,4--19,4--20,5--18,5--23,5--25,5--35,6--15,6--16,6--31,7--11,7--22,7--25,7--31,8--12,8--13,8--28,9--12,9--17,9--29,10--26,10--31,10--34,10--35,11--16,11--17,12--28,13--14,13--17,13--33,14--18,14--26,14--34,15--18,15--26,15--29,18--21,19--31,19--35,20--23,20--24,20--27,21--29,21--30,21--33,22--23,22--24,23--32,24--25,24--27,25--30,27--33,28--33,29--30,32--34
0--5,0--10,0--31,0--32,1--19,1--23,1--26,1--35,2--10,2--16,2--25,2--33,3--4,3--6,3--9,3--20,4--13,4--15,4--17,5--18,5--23,5--31,6--16,6--23,6--24,7--8,7--12,7--21,7--28,8--13,8--26,8--29,9--27,9--33,9--35,10--11,10--16,11--18,11--19,11--30,12--13,12--27,12--34,13--29,14--17,14--24,14--30,14--35,15--21,15--28,15--34,16--21,17--22,17--26,18--23,18--28,19--24,19--35,20--22,20--26,20--34,21--33,22--29,22--31,24--32,25--28,25--30,25--33,27--31,27--32,29--30,32--34
0--2,0--3,0--15,0--32,1--4,1--9,1--19,1--26,2--5,2--22,2--35,3--8,3--20,3--26,4--8,4--12,4--20,5--13,5--29,5--32,6--7,6--14,6--17,6--24,7--8,7--9,7--33,8--26,9--25,9--31,10--16,10--18,10--27,10--29,11--14,11--21,11--31,11--32,12--15,12--24,12--30,13--19,13--23,13--31,14--30,14--34,15--18,15--24,16--19,16--27,16--28,17--21,17--25,17--34,18--21,18--25,19--23,20--29,20--35,21--26,22--23,22--30,22--31,23--33,24--32,25--28,27--33,27--35,28--29,28--34,30--34,33--35
0--4,0--26,0--32,0--35,1--5,1--10,1--29,1--34,2--8,2--17,2--29,2--30,3--11,3--12,3--23,3--33,4--10,4--16,4--32,5--13,5--20,5--24,6--16,6--18,6--31,6--32,7--17,7--18,7--25,7--26,8--15,8--19,8--22,9--16,9--20,9--27,9--33,10--29,10--30,11--13,11--22,11--24,12--17,12--23,12--29,13--15,13--25,14--17,14--20,14--32,14--35,15--27,15--35,16--31,18--19,18--21,19--21,19--28,20--33,21--23,21--24,22--28,22--34,23--35,24--28,25--26,25--30,26--31,27--28,27--34,30--33,31--34
0--3,0--4,0--8,0--22,1--7,1--14,1--27,1--28,2--8,2--10,2--30,2--32,3--13,3--27,3--29,4--9,4--26,4--33,5--16,5--20,5--22,5--31,6--13,6--25,6--28,6--30,7--11,7--22,7--23,8--31,8--32,9--10,9--12,9--26,10--17,10--18,11--15,11--18,11--25,12--20,12--23,12--34,13--17,13--35,14--16,14--18,14--35,15--23,15--26,15--27,16--19,16--29,17--28,17--32,18--26,19--23,19--29,19--33,20--24,20--28,21--27,21--33,21--34,21--35,22--30,24--25,24--33,24--34,25--31,29--31,30--32,34--35
0--7,0--10,0--14,0--19,1--19,1--21,1--26,1--27,2--13,2--17,2--27,2--34,3--10,3--22,3--28,3--35,4--8,4--15,4--17,4--19,5--13,5--16,5--28,5--32,6--12,6--18,6--22,6--30,7--12,7--18,7--24,8--22,8--26,8--30,9--12,9--13,9--24,9--28,10--15,10--33,11--27,11--29,11--31,11--34,12--29,13--14,14--24,14--31,15--26,15--31,16--20,16--23,16--34,17--22,17--29,18--21,18--33,19--25,20--21,20--28,20--34,21--33,23--25,23--29,23--33,24--32,25--32,25--35,26--30,27--31,30--35,32--35
0--5,0--9,0--21,0--22,1--9,1--15,1--16,1--30,2--14,2--18,2--24,2--31,3--6,3--9,3--30,3--35,4--8,4--10,4--19,4--31,5--6,5--22,5--31,6--15,6--24,7--21,7--27,7--28,7--29,8--13,8--26,8--34,9--20,10--16,10--20,10--23,11--12,11--14,11--17,11--34,12--23,12--28,12--32,13--16,13--32,13--35,14--17,14--30,15--25,15--33,16--25,17--23,17--35,18--22,18--29,18--34,19--25,19--26,19--29,20--27,20--31,21--30,21--35,22--26,23--24,24--32,25--33,26--27,27--33,28--32,28--33,29--34
0--17,0--19,0--20,0--22,1--6,1--11,1--20,1--22,2--3,2--5,2--12,2--24,3--7,3--25,3--28,4--21,4--25,4--26,4--27,5--7,5--19,5--26,6--14,6--18,6--32,7--26,7--27,8--11,8--12,8--28,8--33,9--11,9--13,9--17,9--19,10--29,10--30,10--31,10--35,11--31,12--13,12--21,13--26,13--31,14--15,14--18,14--22,15--23,15--32,15--33,16--24,16--27,16--31,16--34,17--18,17--27,18--34,19--34,20--23,20--35,21--28,21--30,22--32,23--29,23--35,24--29,24--33,25--30,25--34,28--29,30--35,32--33
0--5,0--8,0--29,0--33,1--6,1--25,1--27,1--34,2--4,2--7,2--13,2--21,3--5,3--23,3--24,3--29,4--11,4--16,4--24,5--13,5--19,6--11,6--32,6--35,7--22,7--28,7--30,8--12,8--16,8--34,9--11,9--18,9--23,9--27,10--14,10--17,10--25,10--26,11--19,12--26,12--27,12--30,13--17,13--31,14--23,14--33,14--35,15--20,15--29,15--31,15--32,16--29,16--34,17--24,17--35,18--26,18--34,18--35,19--26,19--30,20--22,20--25,20--32,21--22,21--28,21--32,22--31,23--28,24--28,25--27,30--33,31--33
0--10,0--31,0--32,0--35,1--8,1--12,1--21,1--34,2--4,2--7,2--22,2--27,3--6,3--13,3--28,3--31,4--5,4--6,4--17,5--16,5--24,5--32,6--8,6--20,7--19,7--21,7--31,8--16,8--26,9--12,9--16,9--27,9--33,10--18,10--23,10--29,11--14,11--15,11--26,11--30,12--18,12--34,13--18,13--22,13--29,14--20,14--27,14--33,15--17,15--23,15--31,16--34,17--24,17--28,18--23,19--23,19--30,19--32,20--24,20--25,21--26,21--35,22--28,22--35,24--28,25--29,25--30,25--34,26--32,27--33,29--33,30--35
0--4,0--13,0--28,0--30,1--6,1--14,1--24,1--28,2--25,2--26,2--31,2--33,3--4,3--11,3--18,3--28,4--15,4--33,5--6,5--19,5--22,5--30,6--14,6--29,7--13,7--24,7--27,7--31,8--21,8--25,8--27,8--35,9--12,9--16,9--34,9--35,10--12,10--16,10--20,10--34,11--22,11--23,11--35,12--19,12--32,13--18,13--30,14--15,14--30,15--26,15--29,16--23,16--29,17--18,17--27,17--32,17--34,18--32,19--28,19--32,20--21,20--26,20--35,21--23,21--33,22--26,22--31,23--24,24--31,25--33,25--34,27--29
0--12,0--15,0--20,0--35,1--2,1--3,1--7,1--21,2--10,2--11,2--28,3--16,3--18,3--33,4--14,4--15,4--16,4--34,5--17,5--28,5--31,5--35,6--8,6--11,6--33,6--34,7--17,7--18,7--25,8--9,8--19,8--23,9--12,9--27,9--30,10--17,10--24,10--29,11--30,11--35,12--24,12--27,13--19,13--25,13--29,13--34,14--22,14--23,14--32,15--21,15--24,16--22,16--23,17--34,18--27,18--28,19--26,19--32,20--22,20--27,20--30,21--32,21--33,22--31,23--35,24--31,25--29,25--32,26--28,26--30,26--31,29--33
0--12,0--17,0--20,0--31,1--14,1--15,1--18,1--30,2--5,2--8,2--16,2--26,3--21,3--24,3--25,3--28,4--19,4--24,4--28,4--32,5--9,5--10,5--15,6--8,6--23,6--27,6--28,7--13,7--33,7--34,7--35,8--30,8--32,9--14,9--16,9--25,10--12,10--17,10--32,11--12,11--17,11--19,11--20,12--18,13--27,13--31,13--34,14--28,14--33,15--23,15--30,16--17,16--29,18--26,18--34,19--33,19--35,20--26,20--27,21--22,21--27,21--35,22--23,22--26,22--32,23--29,24--25,24--30,25--29,29--35,31--33,31--34
0--9,0--12,0--24,0--28,1--5,1--7,1--20,1--32,2--9,2--11,2--16,2--26,3--14,3--15,3--26,3--27,4--7,4--10,4--29,4--32,5--15,5--17,5--19,6--13,6--14,6--16,6--34,7--18,7--20,8--19,8--28,8--29,8--35,9--13,9--16,10--17,10--21,10--33,11--12,11--21,11--32,12--19,12--35,13--18,13--22,14--18,14--32,15--23,15--31,16--34,17--21,17--22,18--31,19--23,20--24,20--30,21--31,22--28,22--33,23--24,23--25,24--30,25--27,25--29,25--34,26--31,26--35,27--28,27--29,30--33,30--35,33--34
0--14,0--18,0--19,0--34,1--10,1--18,1--19,1--23,2--5,2--15,2--30,2--33,3--6,3--11,3--23,3--26,4--20,4--25,4--34,4--35,5--12,5--16,5--19,6--18,6--28,6--30,7--11,7--27,7--32,7--33,8--10,8--21,8--31,8--33,9--12,9--22,9--24,9--35,10--16,10--19,11--15,11--27,12--17,12--28,13--21,13--24,13--31,13--35,14--17,14--21,14--23,15--27,15--29,16--26,16--32,17--22,17--29,18--30,20--25,20--28,20--34,21--29,22--32,22--35,23--26,24--25,24--27,25--28,26--31,29--34,30--33,31--32
0--11,0--22,0--25,0--29,1--7,1--16,1--25,1--31,2--3,2--11,2--20,2--34,3--5,3--7,3--8,4--11,4--12,4--20,4--21,5--6,5--30,5--32,6--14,6--22,6--35,7--8,7--13,8--9,8--32,9--15,9--17,9--24,10--14,10--15,10--24,10--31,11--21,12--21,12--26,12--32,13--18,13--21,13--28,14--17,14--34,15--18,15--19,16--18,16--20,16--33,17--19,17--28,18--24,19--23,19--28,20--24,22--23,22--29,23--33,23--35,25--27,25--35,26--28,26--32,26--35,27--30,27--31,27--33,29--30,29--34,30--33,31--34
0--9,0--18,0--20,0--31,1--2,1--25,1--30,1--35,2--3,2--5,2--11,3--12,3--15,3--35,4--27,4--28,4--29,4--33,5--9,5--20,5--22,6--13,6--17,6--24,6--32,7--12,7--14,7--21,7--24,8--15,8--16,8--26,8--32,9--12,9--16,10--17,10--30,10--32,10--33,11--13,11--16,11--33,12--23,13--17,13--34,14--17,14--18,14--23,15--22,15--30,16--19,18--23,18--25,19--23,19--24,19--31,20--21,20--35,21--27,21--34,22--29,22--31,24--27,25--26,25--27,26--33,26--35,28--29,28--32,28--34,29--31,30--34
0--3,0--8,0--10,0--28,1--8,1--13,1--22,1--31,2--9,2--15,2--20,2--23,3--15,3--24,3--26,4--13,4--22,4--26,4--35,5--6,5--17,5--30,5--32,6--21,6--33,6--35,7--23,7--25,7--29,7--34,8--11,8--27,9--14,9--25,9--27,10--16,10--18,10--30,11--19,11--20,11--22,12--14,12--18,12--23,12--28,13--21,13--29,14--20,14--35,15--29,15--33,16--21,16--25,16--28,17--18,17--25,17--32,18--33,19--23,19--24,19--34,20--32,21--33,22--27,24--27,24--29,26--28,26--31,30--31,30--32,31--34,34--35
0--4,0--21,0--28,0--29,1--3,1--24,1--25,1--35,2--21,2--31,2--33,2--34,3--9,3--25,3--27,4--7,4--25,4--35,5--6,5--7,5--22,5--24,6--11,6--16,6--23,7--11,7--27,8--18,8--19,8--30,8--34,9--10,9--32,9--35,10--12,10--14,10--18,11--29,11--32,12--13,12--19,12--28,13--16,13--27,13--34,14--15,14--21,14--22,15--20,15--21,15--26,16--31,16--32,17--18,17--22,17--26,17--33,18--28,19--24,19--30,20--23,20--30,20--33,22--34,23--28,23--35,24--26,25--29,26--29,27--31,30--33,31--32
0--3,0--11,0--25,0--33,1--2,1--8,1--26,1--31,2--8,2--30,2--35,3--6,3--12,3--29,4--8,4--18,4--26,4--34,5--6,5--7,5--10,5--17,6--19,6--31,7--9,7--30,7--32,8--21,9--13,9--23,9--25,10--12,10--20,10--29,11--15,11--23,11--30,12--13,12--31,13--14,13--31,14--24,14--30,14--34,15--16,15--33,15--35,16--17,16--27,16--32,17--22,17--35,18--25,18--28,18--34,19--23,19--27,19--29,20--24,20--28,20--32,21--22,21--23,21--26,22--24,22--28,24--33,25--33,26--27,27--34,28--29,32--35
0--3,0--18,0--23,0--27,1--6,1--13,1--14,1--28,2--5,2--13,2--29,2--31,3--15,3--16,3--19,4--9,4--13,4--26,4--35,5--7,5--19,5--22,6--16,6--23,6--27,7--14,7--24,7--32,8--24,8--27,8--29,8--35,9--20,9--25,9--33,10--11,10--25,10--29,10--34,11--22,11--25,11--28,12--21,12--30,12--31,12--33,13--22,14--23,14--33,15--27,15--30,15--33,16--20,16--34,17--18,17--20,17--31,17--34,18--28,18--31,19--30,19--34,20--22,21--24,21--29,21--32,23--26,24--26,25--32,26--35,28--30,32--35
