0--27,0--31,0--42,1--7,1--13,1--22,2--12,2--20,2--29,3--8,3--15,3--18,4--5,4--18,4--42,5--37,5--40,6--7,6--17,6--46,7--28,8--35,8--45,9--16,9--24,9--26,10--22,10--25,10--35,11--14,11--38,11--42,12--21,12--45,13--24,13--41,14--33,14--36,15--18,15--46,16--17,16--23,17--44,19--38,19--46,19--47,20--30,20--33,21--23,21--27,22--27,23--47,24--32,25--34,25--40,26--36,26--43,28--31,28--43,29--35,29--47,30--37,30--44,31--39,32--36,32--41,33--39,34--41,34--45,37--44,38--43,39--40
0--10,0--12,0--19,1--8,1--23,1--26,2--7,2--31,2--34,3--33,3--43,3--47,4--28,4--32,4--42,5--31,5--38,5--45,6--30,6--32,6--35,7--25,7--42,8--26,8--38,9--17,9--20,9--25,10--18,10--36,11--20,11--37,11--39,12--46,12--47,13--24,13--35,13--39,14--29,14--32,14--40,15--19,15--21,15--34,16--24,16--29,16--46,17--31,17--41,18--27,18--28,19--23,20--23,21--30,21--39,22--28,22--40,22--43,24--25,26--43,27--29,27--33,30--44,33--47,34--38,35--45,36--37,36--46,37--41,40--42,41--44,44--45
0--9,0--14,0--19,1--6,1--17,1--18,2--3,2--22,2--25,3--30,3--37,4--16,4--23,4--40,5--14,5--36,5--41,6--13,6--23,7--10,7--16,7--20,8--26,8--33,8--37,9--10,9--24,10--46,11--19,11--21,11--43,12--26,12--32,12--42,13--22,13--44,14--33,15--27,15--28,15--41,16--25,17--22,17--24,18--31,18--35,19--47,20--27,20--39,21--30,21--46,23--38,24--42,25--28,26--32,27--38,28--47,29--36,29--37,29--40,30--39,31--43,31--44,32--34,33--35,34--40,34--45,35--43,36--45,38--42,39--47,41--44,45--46
0--4,0--9,0--25,1--3,1--19,1--22,2--4,2--6,2--40,3--21,3--47,4--5,5--32,5--41,6--33,6--44,7--24,7--35,7--45,8--13,8--30,8--40,9--14,9--19,10--24,10--32,10--34,11--25,11--28,11--41,12--16,12--32,12--47,13--27,13--29,14--22,14--24,15--19,15--35,15--42,16--29,16--45,17--37,17--43,17--45,18--23,18--27,18--33,20--34,20--39,20--42,21--22,21--43,23--42,23--44,25--37,26--33,26--38,26--46,27--30,28--40,28--46,29--35,30--38,31--39,31--41,31--43,34--36,36--39,36--47,37--44,38--46
0--37,0--42,0--46,1--2,1--34,1--40,2--19,2--44,3--13,3--24,3--28,4--7,4--10,4--42,5--6,5--10,5--45,6--33,6--47,7--30,7--40,8--17,8--20,8--36,9--15,9--22,9--27,10--24,11--12,11--18,11--22,12--18,12--29,13--16,13--34,14--24,14--30,14--31,15--39,15--47,16--36,16--43,17--31,17--38,18--43,19--20,19--46,20--21,21--25,21--30,22--37,23--25,23--27,23--35,25--43,26--28,26--35,26--39,27--44,28--34,29--32,29--44,31--32,32--46,33--35,33--38,36--41,37--38,39--41,40--45,41--42,45--47
0--7,0--34,0--46,1--23,1--30,1--39,2--4,2--27,2--44,3--27,3--34,3--47,4--20,4--36,5--21,5--23,5--29,6--9,6--31,6--44,7--19,7--42,8--16,8--24,8--41,9--13,9--32,10--11,10--12,10--29,11--24,11--33,12--22,12--42,13--19,13--45,14--19,14--43,14--45,15--26,15--28,15--34,16--37,16--40,17--18,17--29,17--47,18--36,18--42,20--30,20--43,21--31,21--35,22--30,22--39,23--41,24--39,25--28,25--31,25--32,26--27,26--47,28--43,32--45,33--35,33--37,35--38,36--44,37--40,38--40,38--46,41--46
0--1,0--6,0--45,1--10,1--16,2--8,2--33,2--44,3--13,3--37,3--38,4--21,4--22,4--23,5--21,5--28,5--41,6--26,6--42,7--14,7--16,7--23,8--9,8--11,9--19,9--30,10--25,10--36,11--18,11--46,12--18,12--28,12--33,13--29,13--38,14--27,14--42,15--26,15--29,15--33,16--20,17--30,17--31,17--37,18--47,19--43,19--44,20--31,20--41,21--24,22--25,22--40,23--45,24--30,24--45,25--35,26--34,27--29,27--32,28--36,31--34,32--42,32--47,34--39,35--41,35--46,36--39,37--43,38--40,39--44,40--47,43--46
0--17,0--25,0--28,1--22,1--24,1--32,2--14,2--23,2--29,3--25,3--31,3--46,4--14,4--37,4--44,5--13,5--34,5--38,6--26,6--45,6--46,7--17,7--24,7--33,8--15,8--33,8--39,9--33,9--34,9--37,10--13,10--15,10--22,11--27,11--29,11--36,12--17,12--39,12--43,13--41,14--21,15--42,16--31,16--34,16--35,18--20,18--32,18--45,19--23,19--43,19--47,20--29,20--44,21--26,21--45,22--25,23--30,24--36,26--41,27--28,27--40,28--40,30--32,30--47,31--43,35--42,35--47,36--38,37--42,38--41,39--44,40--46
0--25,0--41,0--43,1--7,1--16,1--30,2--4,2--32,2--36,3--22,3--32,3--39,4--16,4--26,5--12,5--35,5--47,6--13,6--15,6--26,7--23,7--24,8--16,8--32,8--37,9--11,9--13,9--43,10--18,10--26,10--39,11--33,11--37,12--35,12--45,13--21,14--15,14--22,14--43,15--19,17--20,17--28,17--31,18--19,18--44,19--42,20--38,20--40,21--34,21--40,22--42,23--34,23--41,24--38,24--41,25--30,25--33,27--30,27--38,27--47,28--29,28--45,29--33,29--46,31--46,31--47,34--37,35--39,36--40,36--46,42--44,44--45
0--24,0--33,0--37,1--6,1--11,1--39,2--8,2--10,2--13,3--20,3--29,3--30,4--8,4--28,4--29,5--10,5--20,5--23,6--39,6--40,7--16,7--17,7--34,8--44,9--18,9--39,9--45,10--14,11--13,11--22,12--17,12--31,12--36,13--23,14--40,14--42,15--26,15--35,15--46,16--21,16--32,17--41,18--33,18--38,19--20,19--24,19--25,21--44,21--46,22--25,22--47,23--43,24--30,25--44,26--42,26--47,27--32,27--43,27--45,28--29,28--42,30--31,31--32,33--34,34--36,35--37,35--41,36--47,37--45,38--40,38--46,41--43
0--12,0--13,0--33,1--8,1--16,1--19,2--11,2--31,2--32,3--17,3--21,3--25,4--14,4--16,4--23,5--11,5--21,5--26,6--15,6--39,6--47,7--23,7--37,7--42,8--13,8--46,9--25,9--37,9--38,10--22,10--25,10--47,11--21,12--20,12--34,13--36,14--22,14--45,15--18,15--30,16--28,17--37,17--44,18--26,18--27,19--26,19--41,20--33,20--38,22--28,23--45,24--34,24--35,24--39,27--30,27--36,28--32,29--43,29--45,29--47,30--34,31--33,31--42,32--46,35--40,35--42,36--43,38--39,40--41,40--44,41--43,44--46
0--11,0--17,0--20,1--13,1--18,1--42,2--23,2--44,2--45,3--4,3--30,3--43,4--5,4--27,5--36,5--47,6--9,6--16,6--38,7--16,7--35,7--39,8--11,8--14,8--40,9--12,9--22,10--25,10--46,10--47,11--15,12--21,12--41,13--16,13--28,14--15,14--19,15--34,17--39,17--44,18--29,18--45,19--22,19--24,20--22,20--37,21--40,21--47,23--30,23--34,24--27,24--29,25--27,25--28,26--28,26--32,26--43,29--33,30--41,31--34,31--40,31--46,32--33,32--46,33--44,35--36,35--41,36--43,37--38,37--42,38--42,39--45
0--1,0--3,0--10,1--11,1--25,2--5,2--9,2--30,3--29,3--44,4--17,4--38,4--46,5--34,5--46,6--15,6--22,6--42,7--8,7--14,7--34,8--27,8--37,9--26,9--31,10--23,10--43,11--26,11--29,12--18,12--43,12--44,13--22,13--32,13--35,14--39,14--40,15--20,15--40,16--21,16--34,16--41,17--33,17--37,18--27,18--44,19--21,19--28,19--38,20--40,20--42,21--36,22--38,23--24,23--45,24--33,24--41,25--27,25--30,26--31,28--42,28--47,29--36,30--41,31--33,32--45,32--46,35--39,35--47,36--39,37--45,43--47
0--23,0--35,0--38,1--7,1--12,1--36,2--10,2--43,2--47,3--9,3--10,3--21,4--8,4--15,4--22,5--11,5--45,5--46,6--27,6--33,6--44,7--24,7--29,8--12,8--41,9--16,9--30,10--47,11--16,11--20,12--23,13--21,13--31,13--35,14--24,14--31,14--46,15--22,15--38,16--25,17--31,17--33,17--39,18--27,18--29,18--46,19--29,19--35,19--45,20--34,20--43,21--32,22--26,23--39,24--28,25--26,25--41,26--28,27--43,28--36,30--40,30--42,32--38,32--42,33--34,34--37,36--45,37--40,37--42,39--41,40--44,44--47
0--7,0--19,0--33,1--10,1--18,1--45,2--18,2--28,2--31,3--37,3--40,3--44,4--6,4--21,4--47,5--13,5--25,5--35,6--7,6--40,7--36,8--12,8--14,8--47,9--32,9--34,9--38,10--42,10--45,11--24,11--25,11--37,12--21,12--32,13--24,13--44,14--16,14--46,15--23,15--34,15--36,16--28,16--43,17--26,17--30,17--36,18--38,19--39,19--41,20--29,20--35,20--45,21--32,22--23,22--25,22--43,23--27,24--42,26--31,26--47,27--38,27--39,28--29,29--35,30--37,30--42,31--40,33--34,33--46,39--44,41--43,41--46
0--13,0--18,0--26,1--21,1--38,1--41,2--31,2--33,2--35,3--8,3--22,3--26,4--18,4--30,4--39,5--20,5--34,5--41,6--18,6--26,6--36,7--10,7--13,7--42,8--23,8--47,9--24,9--45,9--47,10--19,10--40,11--23,11--29,11--45,12--14,12--17,12--33,13--22,14--20,14--44,15--27,15--39,15--40,16--28,16--40,16--45,17--42,17--47,19--22,19--36,20--38,21--27,21--39,23--33,24--29,24--32,25--30,25--32,25--43,27--29,28--36,28--44,30--43,31--43,31--46,32--34,34--42,35--38,35--46,37--41,37--44,37--46
0--11,0--16,0--35,1--42,1--44,1--45,2--12,2--27,2--42,3--26,3--29,3--32,4--5,4--22,4--46,5--11,5--12,6--18,6--24,6--46,7--15,7--40,7--47,8--17,8--34,8--37,9--14,9--16,9--40,10--20,10--23,10--40,11--39,12--33,13--15,13--21,13--42,14--29,14--30,15--18,16--28,17--19,17--21,18--36,19--24,19--29,20--32,20--45,21--22,22--23,23--36,24--43,25--32,25--43,25--44,26--31,26--34,27--33,27--38,28--31,28--39,30--38,30--47,31--47,33--35,34--37,35--41,36--44,37--45,38--41,39--41,43--46
0--8,0--15,0--38,1--18,1--19,1--41,2--3,2--10,2--23,3--23,3--36,4--7,4--24,4--44,5--19,5--31,5--45,6--26,6--36,6--37,7--25,7--31,8--14,8--17,9--10,9--35,9--38,10--18,11--13,11--16,11--29,12--24,12--27,12--39,13--40,13--43,14--26,14--37,15--34,15--35,16--17,16--46,17--32,18--41,19--34,20--27,20--34,20--47,21--30,21--35,21--44,22--28,22--40,22--41,23--46,24--28,25--33,25--42,26--45,27--29,28--39,29--33,30--32,30--37,31--45,32--40,33--44,36--47,38--43,39--42,42--47,43--46
0--7,0--18,0--25,1--17,1--23,1--43,2--18,2--24,2--36,3--19,3--27,3--31,4--29,4--37,4--42,5--8,5--18,5--28,6--8,6--22,6--40,7--24,7--46,8--32,9--10,9--33,9--34,10--20,10--22,11--17,11--20,11--35,12--27,12--38,12--41,13--21,13--30,13--34,14--25,14--26,14--45,15--16,15--42,15--43,16--29,16--44,17--46,19--31,19--37,20--33,21--24,21--26,22--44,23--38,23--47,25--38,26--41,27--39,28--30,28--42,29--36,30--35,31--35,32--43,32--45,33--45,34--46,36--40,37--47,39--41,39--47,40--44
0--25,0--29,0--37,1--29,1--31,1--44,2--9,2--27,2--32,3--19,3--26,3--40,4--17,4--20,4--27,5--9,5--11,5--25,6--14,6--21,6--30,7--12,7--36,7--44,8--23,8--33,8--44,9--20,10--17,10--27,10--41,11--14,11--30,12--23,12--45,13--25,13--32,13--43,14--35,15--26,15--34,15--39,16--36,16--42,16--47,17--22,18--21,18--29,18--42,19--37,19--39,20--31,21--34,22--23,22--24,24--41,24--43,26--47,28--35,28--38,28--40,30--31,32--42,33--39,33--43,34--46,35--38,36--46,37--40,38--46,41--45,45--47
0--2,0--41,0--47,1--6,1--27,1--30,2--22,2--42,3--9,3--39,3--44,4--7,4--20,4--40,5--17,5--23,5--35,6--37,6--38,7--17,7--34,8--11,8--35,8--43,9--14,9--41,10--13,10--30,10--46,11--15,11--17,12--21,12--31,12--38,13--25,13--28,14--30,14--44,15--19,15--34,16--36,16--40,16--47,18--22,18--23,18--26,19--35,19--44,20--31,20--42,21--25,21--41,22--42,23--36,24--33,24--37,24--45,25--39,26--28,26--40,27--28,27--39,29--32,29--33,29--46,31--38,32--33,32--37,34--36,43--45,43--46,45--47
0--3,0--15,0--17,1--6,1--21,1--46,2--28,2--30,2--31,3--12,3--40,4--33,4--37,4--40,5--16,5--28,5--47,6--12,6--22,7--33,7--36,7--37,8--15,8--20,8--38,9--36,9--39,9--47,10--18,10--29,10--31,11--18,11--26,11--32,12--34,13--19,13--39,13--43,14--43,14--45,14--46,15--23,16--42,16--46,17--35,17--43,18--35,19--23,19--26,20--42,20--44,21--27,21--37,22--30,22--36,23--41,24--25,24--35,24--38,25--27,25--45,26--39,27--34,28--47,29--38,29--44,30--40,31--45,32--33,32--41,34--44,41--42
0--8,0--25,0--43,1--5,1--8,1--13,2--7,2--39,2--45,3--27,3--29,3--43,4--11,4--28,4--42,5--6,5--29,6--7,6--24,7--14,8--31,9--13,9--27,9--38,10--17,10--19,10--35,11--13,11--47,12--17,12--21,12--34,14--23,14--39,15--24,15--30,15--35,16--18,16--22,16--46,17--23,18--33,18--42,19--22,19--40,20--38,20--39,20--42,21--32,21--45,22--40,23--37,24--29,25--32,25--36,26--28,26--34,26--37,27--36,28--32,30--40,30--44,31--38,31--43,33--41,33--45,34--41,35--47,36--46,37--46,41--44,44--47
0--12,0--16,0--43,1--2,1--10,1--47,2--10,2--21,3--11,3--21,3--41,4--6,4--36,4--37,5--7,5--21,5--25,6--28,6--32,7--10,7--28,8--11,8--32,8--34,9--18,9--42,9--45,11--18,12--15,12--23,13--14,13--33,13--39,14--27,14--36,15--17,15--37,16--18,16--19,17--44,17--47,19--29,19--38,20--25,20--30,20--43,22--26,22--29,22--40,23--24,23--27,24--25,24--42,26--31,26--38,27--34,28--40,29--42,30--35,30--45,31--41,31--46,32--33,33--37,34--44,35--38,35--41,36--39,39--46,40--44,43--45,46--47
0--13,0--17,0--31,1--27,1--28,1--30,2--5,2--12,2--42,3--22,3--35,3--41,4--24,4--33,4--42,5--14,5--24,6--18,6--23,6--39,7--16,7--22,7--33,8--25,8--34,8--45,9--11,9--32,9--44,10--31,10--38,10--46,11--29,11--41,12--15,12--16,13--26,13--34,14--17,14--41,15--17,15--20,16--19,18--21,18--46,19--21,19--40,20--27,20--47,21--31,22--37,23--42,23--45,24--33,25--32,25--38,26--36,26--40,27--30,28--36,28--46,29--35,29--45,30--39,32--43,34--39,35--43,36--44,37--38,37--47,40--44,43--47
0--7,0--35,0--45,1--27,1--31,1--42,2--18,2--29,2--47,3--13,3--25,3--33,4--20,4--30,4--41,5--28,5--32,5--43,6--10,6--14,6--21,7--13,7--39,8--15,8--32,8--44,9--12,9--17,9--40,10--18,10--40,11--19,11--36,11--37,12--17,12--30,13--42,14--22,14--25,15--24,15--26,16--21,16--22,16--39,17--26,18--28,19--23,19--41,20--23,20--24,21--47,22--27,23--45,24--34,25--34,26--46,27--33,28--36,29--37,29--38,30--47,31--41,31--46,32--38,33--35,34--38,35--45,36--43,37--46,39--44,40--42,43--44
0--2,0--22,0--23,1--12,1--19,1--24,2--18,2--30,3--10,3--17,3--39,4--11,4--22,4--30,5--22,5--24,5--35,6--28,6--35,6--43,7--21,7--29,7--44,8--17,8--33,8--44,9--25,9--35,9--44,10--33,10--36,11--29,11--42,12--13,12--38,13--23,13--33,14--18,14--32,14--37,15--30,15--31,15--36,16--17,16--25,16--26,18--20,19--27,19--47,20--36,20--47,21--40,21--45,23--32,24--32,25--46,26--40,26--41,27--28,27--34,28--38,29--46,31--37,31--46,34--41,34--42,37--43,38--39,39--45,40--41,42--47,43--45
0--21,0--34,0--47,1--5,1--30,1--33,2--19,2--20,2--42,3--12,3--14,3--23,4--5,4--42,4--47,5--22,6--10,6--39,6--43,7--12,7--16,7--37,8--18,8--26,8--38,9--45,9--46,9--47,10--38,10--41,11--21,11--26,11--36,12--44,13--22,13--23,13--44,14--15,14--32,15--18,15--35,16--27,16--34,17--23,17--24,17--25,18--46,19--26,19--41,20--24,20--36,21--29,22--25,24--25,27--37,27--45,28--33,28--40,28--42,29--31,29--34,30--31,30--35,31--45,32--33,32--40,35--36,37--43,38--43,39--44,39--46,40--41
0--3,0--32,0--45,1--3,1--19,1--42,2--10,2--12,2--30,3--32,4--9,4--23,4--37,5--20,5--27,5--46,6--38,6--41,6--47,7--13,7--17,7--24,8--15,8--38,8--40,9--16,9--46,10--14,10--18,11--17,11--27,11--31,12--16,12--22,13--27,13--39,14--22,14--31,15--28,15--34,16--39,17--25,18--32,18--42,19--21,19--34,20--43,20--44,21--33,21--36,22--33,23--36,23--46,24--28,24--43,25--40,25--43,26--29,26--31,26--45,28--30,29--30,29--37,33--38,34--47,35--37,35--41,35--44,36--40,39--42,41--44,45--47
0--14,0--32,0--33,1--12,1--30,1--35,2--23,2--28,2--41,3--15,3--25,3--42,4--22,4--36,4--41,5--24,5--25,5--42,6--28,6--29,6--43,7--19,7--37,7--46,8--13,8--19,8--33,9--31,9--34,9--40,10--24,10--39,10--44,11--26,11--31,11--32,12--16,12--31,13--21,13--34,14--21,14--36,15--22,15--44,16--32,16--46,17--23,17--26,17--29,18--33,18--38,18--47,19--37,20--38,20--41,20--42,21--40,22--25,23--30,24--34,26--36,27--28,27--37,27--39,29--45,30--44,35--43,35--47,38--45,39--43,40--47,45--46
0--31,0--41,0--44,1--13,1--32,1--33,2--16,2--34,2--36,3--7,3--31,3--43,4--14,4--28,4--40,5--19,5--27,5--43,6--22,6--40,6--44,7--9,7--34,8--23,8--46,8--47,9--11,9--38,10--19,10--28,10--36,11--30,11--38,12--13,12--21,12--31,13--37,14--18,14--35,15--21,15--23,15--37,16--30,16--42,17--20,17--32,17--33,18--25,18--33,19--47,20--34,20--39,21--45,22--24,22--45,23--30,24--26,24--29,25--38,25--44,26--39,26--45,27--29,27--35,28--46,29--41,32--37,35--40,36--46,39--47,41--42,42--43
0--21,0--28,0--41,1--2,1--5,1--6,2--37,2--44,3--9,3--18,3--25,4--9,4--15,4--19,5--10,5--32,6--35,6--40,7--30,7--34,7--39,8--14,8--19,8--27,9--40,10--32,10--39,11--16,11--19,11--22,12--13,12--26,12--42,13--38,13--47,14--26,14--36,15--20,15--38,16--33,16--44,17--23,17--36,17--37,18--24,18--36,20--34,20--40,21--22,21--24,22--23,23--31,24--29,25--31,25--38,26--43,27--46,27--47,28--42,28--47,29--35,29--43,30--37,30--41,31--45,32--45,33--39,33--45,34--35,41--42,43--46,44--46
0--14,0--35,0--38,1--12,1--18,1--24,2--13,2--19,2--31,3--10,3--27,3--46,4--25,4--27,4--42,5--6,5--36,5--42,6--37,6--43,7--8,7--18,7--35,8--15,8--26,9--18,9--20,9--23,10--44,10--45,11--16,11--31,11--33,12--21,12--27,13--23,13--40,14--15,14--22,15--38,16--24,16--39,17--24,17--28,17--32,19--43,19--46,20--45,20--46,21--39,21--47,22--23,22--31,25--33,25--45,26--29,26--34,28--29,28--32,29--44,30--37,30--38,30--44,32--43,33--40,34--42,34--47,35--47,36--37,36--41,39--41,40--41
0--29,0--30,0--38,1--14,1--17,1--30,2--8,2--11,2--31,3--13,3--14,3--23,4--21,4--28,4--44,5--9,5--26,5--42,6--11,6--37,6--41,7--25,7--32,7--35,8--25,8--41,9--33,9--47,10--12,10--22,10--38,11--43,12--46,12--47,13--34,13--42,14--36,15--16,15--17,15--40,16--31,16--43,17--29,18--29,18--32,18--36,19--22,19--23,19--26,20--34,20--39,20--42,21--31,21--45,22--24,23--33,24--26,24--46,25--32,27--33,27--44,27--45,28--35,28--37,30--44,34--47,35--39,36--40,37--41,38--45,39--40,43--46
0--5,0--23,0--41,1--10,1--32,1--42,2--5,2--22,2--26,3--13,3--35,3--39,4--8,4--26,4--33,5--39,6--27,6--32,6--36,7--16,7--20,7--46,8--25,8--38,9--14,9--24,9--34,10--13,10--38,11--15,11--17,11--37,12--19,12--25,12--39,13--43,14--33,14--44,15--23,15--24,16--29,16--34,17--30,17--35,18--21,18--28,18--43,19--36,19--38,20--45,20--46,21--37,21--42,22--24,22--43,23--32,25--41,26--35,27--31,27--40,28--44,28--47,29--37,29--47,30--40,30--44,31--34,31--36,33--46,40--41,42--45,45--47
0--14,0--27,0--43,1--5,1--27,1--45,2--26,2--28,2--36,3--11,3--24,3--47,4--13,4--35,4--43,5--37,5--39,6--13,6--23,6--32,7--14,7--17,7--42,8--19,8--23,8--30,9--30,9--31,9--38,10--16,10--39,10--44,11--21,11--25,12--20,12--34,12--46,13--38,14--20,15--29,15--36,15--37,16--18,16--45,17--31,17--32,18--31,18--35,19--20,19--43,21--41,21--42,22--29,22--30,22--36,23--41,24--44,24--46,25--32,25--34,26--40,26--47,27--40,28--38,28--44,29--34,33--39,33--41,33--42,35--46,37--45,40--47
0--15,0--30,0--40,1--2,1--3,1--4,2--14,2--29,3--19,3--47,4--14,4--23,5--6,5--19,5--22,6--33,6--35,7--18,7--21,7--46,8--18,8--26,8--29,9--16,9--27,9--43,10--20,10--35,10--37,11--16,11--41,11--47,12--23,12--34,12--42,13--21,13--30,13--44,14--43,15--25,15--39,16--42,17--25,17--37,17--41,18--22,19--23,20--22,20--28,21--37,24--28,24--39,24--44,25--30,26--36,26--43,27--40,27--45,28--45,29--46,31--32,31--36,31--46,32--35,32--36,33--34,33--44,34--45,38--40,38--42,38--47,39--41
0--11,0--37,0--42,1--7,1--38,1--47,2--7,2--9,2--38,3--10,3--12,3--40,4--18,4--34,4--35,5--6,5--7,5--45,6--15,6--22,8--22,8--25,8--40,9--24,9--37,10--29,10--31,11--31,11--46,12--29,12--43,13--15,13--19,13--28,14--18,14--20,14--45,15--23,16--26,16--35,16--46,17--20,17--24,17--33,18--36,19--31,19--32,20--21,21--27,21--39,22--34,23--36,23--39,24--30,25--26,25--34,26--32,27--41,27--45,28--30,28--40,29--35,30--38,32--33,33--36,37--42,39--44,41--44,41--47,42--43,43--46,44--47
0--4,0--30,0--41,1--14,1--15,1--17,2--7,2--21,2--37,3--11,3--21,3--38,4--20,4--47,5--13,5--22,5--28,6--11,6--23,6--26,7--23,7--30,8--9,8--16,8--35,9--23,9--27,10--12,10--28,10--41,11--41,12--21,12--31,13--14,13--22,14--27,15--39,15--45,16--31,16--34,17--19,17--26,18--24,18--34,18--44,19--24,19--35,20--32,20--33,22--39,24--42,25--29,25--40,25--45,26--42,27--30,28--46,29--46,29--47,31--40,32--43,32--45,33--43,33--44,34--38,35--38,36--40,36--42,36--43,37--39,37--46,44--47
0--3,0--27,0--38,1--19,1--28,1--47,2--32,2--42,2--46,3--28,3--41,4--9,4--28,4--34,5--20,5--34,5--45,6--7,6--26,6--41,7--17,7--36,8--10,8--23,8--25,9--32,9--38,10--18,10--24,11--19,11--21,11--25,12--20,12--37,12--40,13--16,13--24,13--40,14--15,14--18,14--19,15--39,15--45,16--21,16--26,17--24,17--31,18--43,20--47,21--34,22--35,22--36,22--40,23--29,23--33,25--37,26--33,27--42,27--43,29--32,29--44,30--35,30--46,30--47,31--39,31--42,33--44,35--36,37--46,38--45,39--44,41--43
0--30,0--34,0--38,1--17,1--35,1--47,2--21,2--34,2--47,3--12,3--24,3--31,4--20,4--32,4--36,5--15,5--27,5--29,6--9,6--22,6--44,7--8,7--15,7--45,8--21,8--42,9--25,9--47,10--25,10--26,10--27,11--18,11--35,11--40,12--36,12--37,13--22,13--24,13--33,14--26,14--29,14--37,15--20,16--31,16--33,16--46,17--19,17--41,18--26,18--39,19--28,19--33,20--27,21--37,22--43,23--25,23--28,23--32,24--29,28--38,30--44,30--45,31--45,32--39,34--36,35--46,38--43,39--41,40--44,40--46,41--42,42--43
0--8,0--12,0--36,1--32,1--35,1--36,2--25,2--31,2--42,3--5,3--28,3--41,4--9,4--16,4--47,5--7,5--30,6--14,6--21,6--38,7--44,7--47,8--10,8--33,9--38,9--43,10--23,10--45,11--17,11--26,11--46,12--15,12--30,13--33,13--43,13--45,14--32,14--44,15--22,15--25,16--39,16--41,17--32,17--47,18--36,18--39,18--45,19--23,19--24,19--46,20--28,20--33,20--37,21--25,21--37,22--29,22--31,23--24,24--30,26--35,26--42,27--34,27--39,27--40,28--43,29--31,29--41,34--40,34--46,35--38,37--40,42--44
0--12,0--23,0--45,1--8,1--19,1--23,2--26,2--29,2--47,3--10,3--21,3--31,4--16,4--33,4--42,5--7,5--8,5--36,6--14,6--45,6--47,7--15,7--30,8--35,9--30,9--33,9--34,10--30,10--46,11--22,11--37,11--38,12--33,12--38,13--18,13--24,13--42,14--31,14--40,15--24,15--25,16--24,16--38,17--26,17--32,17--39,18--32,18--36,19--40,19--43,20--34,20--41,20--46,21--43,21--45,22--28,22--37,23--43,25--39,25--42,26--34,27--28,27--29,27--35,28--41,29--31,32--36,35--44,37--47,39--40,41--44,44--46
0--15,0--34,0--36,1--5,1--17,1--34,2--9,2--17,2--30,3--6,3--15,3--32,4--20,4--27,4--36,5--16,5--38,6--8,6--31,7--25,7--29,7--33,8--12,8--14,9--22,9--40,10--18,10--42,10--44,11--22,11--25,11--39,12--26,12--40,13--21,13--42,13--43,14--31,14--45,15--45,16--36,16--42,17--46,18--21,18--32,19--27,19--31,19--41,20--33,20--38,21--24,22--25,23--37,23--38,23--46,24--37,24--44,26--30,26--35,27--30,28--35,28--40,28--44,29--34,29--45,32--33,35--47,37--41,39--41,39--43,43--47,46--47
0--19,0--31,0--34,1--3,1--12,1--42,2--25,2--35,2--36,3--32,3--43,4--14,4--16,4--46,5--22,5--28,5--32,6--17,6--34,6--45,7--17,7--25,7--37,8--18,8--22,8--36,9--25,9--33,9--47,10--13,10--26,10--40,11--16,11--30,11--33,12--14,12--44,13--32,13--37,14--19,15--19,15--31,15--44,16--40,17--45,18--26,18--27,20--29,20--41,20--43,21--23,21--30,21--34,22--27,23--29,23--41,24--37,24--42,24--46,26--29,27--35,28--33,28--39,30--43,31--38,35--41,36--45,38--42,38--44,39--46,39--47,40--47
0--27,0--39,0--41,1--4,1--33,1--39,2--3,2--9,2--35,3--22,3--36,4--20,4--46,5--13,5--40,5--42,6--25,6--30,6--34,7--11,7--14,7--33,8--15,8--16,8--24,9--11,9--44,10--11,10--28,10--44,12--20,12--40,12--41,13--15,13--22,14--17,14--29,15--19,16--18,16--43,17--19,17--41,18--31,18--44,19--31,20--36,21--36,21--38,21--46,22--35,23--26,23--28,23--38,24--26,24--37,25--42,25--47,26--27,27--35,28--30,29--33,29--43,30--39,31--40,32--37,32--42,32--47,34--45,34--46,37--47,38--45,43--45
0--2,0--31,0--40,1--12,1--15,1--34,2--26,2--47,3--20,3--26,3--32,4--7,4--28,4--35,5--18,5--27,5--34,6--33,6--38,6--40,7--14,7--19,8--21,8--37,8--46,9--39,9--43,9--45,10--19,10--31,10--44,11--12,11--25,11--35,12--18,13--17,13--23,13--27,14--22,14--42,15--40,15--44,16--23,16--33,16--34,17--22,17--41,18--39,19--36,20--38,20--45,21--24,21--47,22--41,23--38,24--30,24--45,25--36,25--44,26--29,27--28,28--32,29--33,29--39,30--35,30--41,31--42,32--46,36--37,37--42,43--46,43--47
0--1,0--2,0--12,1--16,1--19,2--36,2--46,3--7,3--8,3--25,4--5,4--11,4--30,5--23,5--45,6--16,6--34,6--47,7--37,7--38,8--33,8--37,9--11,9--14,9--28,10--18,10--23,10--30,11--13,12--37,12--41,13--14,13--16,14--26,15--24,15--36,15--42,17--28,17--39,17--47,18--19,18--25,19--35,20--35,20--38,20--46,21--27,21--30,21--43,22--34,22--42,22--46,23--31,24--40,24--41,25--35,26--34,26--39,27--36,27--47,28--41,29--32,29--33,29--40,31--32,31--44,32--38,33--43,39--44,40--42,43--45,44--45
