0--5,0--7,0--13,0--21,1--2,1--11,1--14,1--16,2--16,2--17,2--19,3--4,3--9,3--19,3--22,4--6,4--12,4--15,5--10,5--18,5--21,6--7,6--13,6--14,7--15,7--23,8--9,8--17,8--20,8--21,9--10,9--20,10--14,10--15,11--12,11--19,11--21,12--16,12--23,13--22,13--23,14--15,16--18,17--20,17--23,18--20,18--22,19--22
0--3,0--10,0--13,0--14,1--8,1--15,1--17,1--22,2--11,2--13,2--18,2--19,3--6,3--7,3--16,4--5,4--14,4--17,4--18,5--6,5--14,5--18,6--19,6--21,7--8,7--15,7--23,8--9,8--23,9--11,9--12,9--20,10--12,10--15,10--22,11--13,11--22,12--18,12--20,13--21,14--16,15--16,16--21,17--20,17--22,19--21,19--23,20--23
0--11,0--12,0--14,0--15,1--4,1--5,1--12,1--19,2--9,2--12,2--15,2--19,3--4,3--11,3--15,3--23,4--6,4--22,5--13,5--16,5--22,6--7,6--10,6--21,7--8,7--10,7--16,8--9,8--17,8--23,9--19,9--20,10--16,10--22,11--16,11--20,12--18,13--14,13--17,13--20,14--17,14--21,15--18,17--18,18--22,19--21,20--23,21--23
0--4,0--11,0--13,0--21,1--7,1--8,1--20,1--23,2--4,2--7,2--10,2--15,3--6,3--7,3--14,3--16,4--10,4--22,5--6,5--8,5--16,5--17,6--12,6--14,7--22,8--11,8--17,9--14,9--15,9--17,9--23,10--13,10--21,11--16,11--23,12--15,12--16,12--18,13--20,13--23,14--19,15--21,17--19,18--19,18--21,18--22,19--20,20--22
0--3,0--4,0--11,0--17,1--3,1--9,1--13,1--21,2--3,2--8,2--16,2--19,3--10,4--12,4--16,4--17,5--14,5--19,5--21,5--23,6--7,6--9,6--11,6--14,7--13,7--15,7--16,8--14,8--18,8--20,9--15,9--22,10--13,10--15,10--23,11--15,11--22,12--17,12--18,12--19,13--22,14--19,16--20,17--21,18--21,18--23,20--22,20--23
0--1,0--4,0--6,0--20,1--11,1--18,1--19,2--5,2--7,2--9,2--12,3--8,3--14,3--19,3--21,4--11,4--15,4--19,5--10,5--17,5--22,6--12,6--15,6--23,7--15,7--16,7--21,8--10,8--16,8--20,9--21,9--22,9--23,10--16,10--20,11--18,11--20,12--15,12--18,13--14,13--16,13--18,13--23,14--17,14--19,17--22,17--23,21--22
0--1,0--7,0--15,0--18,1--5,1--10,1--13,2--5,2--6,2--20,2--23,3--6,3--10,3--19,3--22,4--8,4--15,4--17,4--18,5--8,5--19,6--10,6--11,7--12,7--14,7--19,8--15,8--22,9--11,9--12,9--18,9--21,10--21,11--21,11--23,12--14,12--17,13--16,13--20,13--23,14--18,14--20,15--17,16--19,16--22,16--23,17--22,20--21
0--5,0--14,0--15,0--19,1--2,1--11,1--18,1--22,2--5,2--7,2--23,3--4,3--6,3--8,3--10,4--12,4--17,4--18,5--11,5--12,6--16,6--20,6--21,7--10,7--13,7--16,8--13,8--16,8--23,9--11,9--12,9--14,9--22,10--19,10--20,11--15,12--14,13--17,13--18,14--15,15--21,16--23,17--19,17--21,18--22,19--21,20--22,20--23
0--10,0--11,0--12,0--19,1--4,1--5,1--14,1--22,2--5,2--8,2--14,2--23,3--9,3--13,3--18,3--19,4--6,4--8,4--11,5--16,5--23,6--7,6--8,6--23,7--12,7--20,7--22,8--11,9--14,9--17,9--20,10--13,10--16,10--19,11--12,12--20,13--15,13--22,14--21,15--17,15--21,15--22,16--17,16--21,17--18,18--20,18--23,19--21
0--3,0--11,0--15,0--23,1--2,1--10,1--13,1--23,2--3,2--4,2--13,3--6,3--16,4--7,4--15,4--17,5--9,5--11,5--13,5--20,6--11,6--19,6--22,7--12,7--14,7--17,8--10,8--18,8--20,8--21,9--12,9--21,9--22,10--12,10--19,11--18,12--13,14--15,14--16,14--18,15--16,16--21,17--20,17--21,18--22,19--22,19--23,20--23
0--4,0--10,0--17,0--22,1--12,1--18,1--19,1--21,2--8,2--14,2--16,2--22,3--6,3--13,3--15,3--17,4--15,4--20,4--23,5--15,5--16,5--20,5--22,6--11,6--14,6--23,7--9,7--15,7--20,7--23,8--9,8--18,8--19,9--12,9--13,10--11,10--12,10--20,11--16,11--21,12--19,13--19,13--21,14--21,14--22,16--18,17--18,17--23
0--8,0--11,0--19,0--20,1--14,1--18,1--21,1--23,2--3,2--4,2--12,2--17,3--5,3--13,3--18,4--12,4--16,4--22,5--14,5--15,5--20,6--12,6--17,6--19,6--22,7--11,7--13,7--14,7--17,8--9,8--16,8--22,9--10,9--11,9--16,10--11,10--18,10--20,12--23,13--18,13--20,14--21,15--16,15--21,15--23,17--19,19--21,22--23
0--6,0--7,0--11,0--19,1--8,1--13,1--15,1--23,2--9,2--10,2--16,2--18,3--4,3--11,3--12,3--15,4--10,4--12,4--20,5--11,5--14,5--19,5--20,6--10,6--19,6--22,7--8,7--13,7--21,8--10,8--11,9--12,9--17,9--20,12--16,13--14,13--23,14--15,14--23,15--20,16--21,16--22,17--18,17--21,17--22,18--22,18--23,19--21
0--6,0--7,0--10,0--14,1--3,1--11,1--12,1--16,2--8,2--13,2--17,2--20,3--9,3--18,3--21,4--5,4--7,4--11,4--21,5--6,5--17,5--21,6--17,6--22,7--14,7--23,8--12,8--13,8--20,9--13,9--16,9--22,10--12,10--15,10--20,11--15,11--22,12--18,13--17,14--19,14--21,15--19,15--23,16--18,16--20,18--19,19--23,22--23
0--11,0--16,0--21,0--23,1--10,1--15,1--20,1--22,2--3,2--9,2--10,2--17,3--4,3--15,3--18,4--6,4--9,4--14,5--9,5--12,5--14,5--18,6--8,6--20,6--21,7--9,7--11,7--13,7--21,8--10,8--13,8--19,10--12,11--14,11--20,12--15,12--19,13--18,13--22,14--17,15--22,16--19,16--21,16--23,17--20,17--23,18--22,19--23
0--5,0--8,0--16,0--20,1--3,1--10,1--13,1--15,2--11,2--16,2--20,2--23,3--12,3--13,3--19,4--6,4--14,4--18,4--22,5--8,5--17,5--22,6--7,6--17,6--21,7--9,7--12,7--17,8--14,8--23,9--11,9--18,9--21,10--13,10--19,10--22,11--21,11--23,12--14,12--16,13--20,14--15,15--17,15--23,16--21,18--19,18--22,19--20
0--8,0--15,0--18,0--22,1--3,1--9,1--18,1--20,2--7,2--10,2--13,2--23,3--14,3--15,3--17,4--5,4--11,4--19,4--20,5--6,5--7,5--17,6--13,6--16,6--19,7--11,7--15,8--21,8--22,8--23,9--16,9--20,9--22,10--13,10--14,10--15,11--12,11--22,12--19,12--21,12--23,13--19,14--18,14--20,16--17,16--21,17--23,18--21
0--1,0--5,0--11,0--23,1--6,1--7,1--19,2--3,2--4,2--15,2--23,3--10,3--12,3--13,4--11,4--17,4--22,5--16,5--20,5--21,6--9,6--17,6--18,7--8,7--12,7--17,8--13,8--16,8--21,9--11,9--15,9--19,10--16,10--19,10--22,11--18,12--14,12--23,13--16,13--18,14--15,14--20,14--22,15--19,17--22,18--20,20--21,21--23
0--3,0--6,0--17,0--19,1--9,1--13,1--15,1--21,2--3,2--7,2--9,2--17,3--18,3--22,4--6,4--11,4--14,4--21,5--9,5--12,5--14,5--23,6--22,6--23,7--9,7--19,7--22,8--12,8--16,8--17,8--18,10--12,10--16,10--20,10--23,11--15,11--20,11--23,12--19,13--15,13--19,13--22,14--17,14--20,15--20,16--18,16--21,18--21
0--7,0--13,0--20,0--23,1--5,1--11,1--16,1--18,2--3,2--6,2--16,2--18,3--6,3--11,3--13,4--6,4--7,4--14,4--23,5--11,5--21,5--22,6--18,7--9,7--19,8--9,8--12,8--15,8--22,9--15,9--17,10--13,10--15,10--16,10--19,11--21,12--14,12--20,12--21,13--23,14--17,14--21,15--22,16--20,17--18,17--22,19--20,19--23
0--1,0--11,0--21,0--22,1--8,1--12,1--22,2--7,2--9,2--16,2--17,3--10,3--12,3--18,3--23,4--6,4--8,4--18,4--21,5--6,5--8,5--13,5--23,6--13,6--16,7--10,7--15,7--22,8--19,9--12,9--15,9--17,10--11,10--23,11--20,11--22,12--15,13--18,13--19,14--16,14--17,14--20,14--21,15--20,16--17,18--20,19--21,19--23
0--4,0--5,0--6,0--11,1--7,1--9,1--15,1--22,2--7,2--10,2--12,2--18,3--9,3--13,3--15,3--19,4--5,4--6,4--9,5--18,5--21,6--7,6--8,7--17,8--17,8--19,8--22,9--13,10--12,10--20,10--22,11--14,11--16,11--21,12--16,12--19,13--15,13--20,14--17,14--20,14--23,15--22,16--18,16--23,17--21,18--23,19--21,20--23
0--1,0--2,0--5,0--17,1--8,1--9,1--12,2--9,2--10,2--17,3--4,3--20,3--21,3--23,4--6,4--18,4--22,5--17,5--18,5--22,6--8,6--13,6--14,7--11,7--14,7--18,7--23,8--12,8--20,9--15,9--17,10--12,10--13,10--21,11--15,11--19,11--23,12--14,13--16,13--20,14--15,15--21,16--19,16--20,16--21,18--19,19--22,22--23
0--2,0--5,0--14,0--19,1--4,1--8,1--15,1--17,2--4,2--7,2--14,3--11,3--16,3--19,3--21,4--12,4--13,5--15,5--18,5--22,6--8,6--10,6--14,6--17,7--13,7--18,7--21,8--11,8--21,9--10,9--18,9--22,9--23,10--11,10--22,11--23,12--16,12--17,12--19,13--16,13--20,14--20,15--17,15--20,16--18,19--22,20--23,21--23
0--2,0--9,0--22,0--23,1--3,1--7,1--11,1--23,2--7,2--19,2--23,3--15,3--17,3--19,4--8,4--9,4--10,4--15,5--6,5--11,5--18,5--21,6--9,6--12,6--19,7--19,7--22,8--11,8--13,8--15,9--18,10--14,10--20,10--21,11--13,12--13,12--18,12--20,13--21,14--16,14--20,14--22,15--17,16--21,16--22,16--23,17--18,17--20
0--7,0--8,0--17,0--22,1--3,1--11,1--21,1--23,2--12,2--13,2--14,2--21,3--8,3--15,3--22,4--5,4--7,4--13,4--15,5--12,5--18,5--22,6--11,6--17,6--21,6--23,7--18,7--19,8--16,8--17,9--10,9--14,9--15,9--19,10--20,10--22,10--23,11--14,11--20,12--18,12--19,13--16,13--20,14--21,15--16,16--20,17--18,19--23
0--5,0--12,0--15,0--22,1--3,1--7,1--11,1--20,2--7,2--9,2--17,2--19,3--4,3--13,3--23,4--8,4--16,4--19,5--10,5--20,5--21,6--7,6--8,6--13,6--21,7--14,8--18,8--22,9--10,9--12,9--21,10--22,10--23,11--15,11--17,11--18,12--15,12--16,13--16,13--18,14--19,14--20,14--22,15--21,16--17,17--19,18--23,20--23
0--10,0--14,0--15,0--20,1--6,1--10,1--16,1--20,2--3,2--6,2--7,2--21,3--9,3--11,3--16,4--8,4--11,4--12,4--13,5--10,5--19,5--20,5--21,6--9,6--12,7--12,7--18,7--22,8--13,8--16,8--22,9--19,9--23,10--19,11--14,11--22,12--13,13--23,14--15,14--17,15--22,15--23,16--18,17--18,17--19,17--21,18--23,20--21
